商品名稱,商品代碼,序號,進場時間,進場方向,進場價格,出場時間,出場方向,出場價格,持有區間,報酬率,訊息
廣豐,1416.TW,1,2015/01/06,買進,17.8,2015/04/10,賣出,17.95,60,0.002351,最大持有 60 期
台驊控股,2636.TW,1,2015/01/06,買進,38.8,2015/04/10,賣出,33.55,60,-0.140565,最大持有 60 期
漢科,3402.TW,1,2015/01/06,買進,16.4,2015/04/10,賣出,15.4,60,-0.066534,最大持有 60 期
金洲,4417.TW,1,2015/01/06,買進,32.95,2015/04/10,賣出,26.8,60,-0.19153,最大持有 60 期
華星光,4979.TW,1,2015/01/06,買進,62,2015/04/10,賣出,70,60,0.122235,最大持有 60 期
雷科,6207.TW,1,2015/01/06,買進,27.5,2015/04/10,賣出,27.5,60,-0.005996,最大持有 60 期
廣豐,1416.TW,2,2015/01/07,買進,17.6,2015/04/13,賣出,17.95,60,0.013768,最大持有 60 期
台驊控股,2636.TW,2,2015/01/07,買進,38,2015/04/13,賣出,33.3,60,-0.129016,最大持有 60 期
漢科,3402.TW,2,2015/01/07,買進,17.1,2015/04/13,賣出,15.7,60,-0.087356,最大持有 60 期
金洲,4417.TW,2,2015/01/07,買進,33.3,2015/04/13,賣出,27.3,60,-0.185125,最大持有 60 期
江興鍛,4528.TW,1,2015/01/07,買進,41.35,2015/04/13,賣出,60,60,0.442188,最大持有 60 期
華星光,4979.TW,2,2015/01/07,買進,61,2015/04/13,賣出,73.4,60,0.196099,最大持有 60 期
雷科,6207.TW,2,2015/01/07,買進,27.5,2015/04/13,賣出,27.5,60,-0.005943,最大持有 60 期
廣豐,1416.TW,3,2015/01/08,買進,17.6,2015/04/14,賣出,17.9,60,0.010995,最大持有 60 期
台驊控股,2636.TW,3,2015/01/08,買進,37.3,2015/04/14,賣出,33.05,60,-0.119264,最大持有 60 期
漢科,3402.TW,3,2015/01/08,買進,17.6,2015/04/14,賣出,15.85,60,-0.104947,最大持有 60 期
金洲,4417.TW,3,2015/01/08,買進,33.5,2015/04/14,賣出,27.05,60,-0.19743,最大持有 60 期
江興鍛,4528.TW,2,2015/01/08,買進,40.3,2015/04/14,賣出,59.3,60,0.462615,最大持有 60 期
華星光,4979.TW,3,2015/01/08,買進,62.7,2015/04/14,賣出,73.5,60,0.165215,最大持有 60 期
雷科,6207.TW,3,2015/01/08,買進,29.9,2015/04/14,賣出,27.6,60,-0.082549,最大持有 60 期
廣豐,1416.TW,4,2015/01/09,買進,17.85,2015/04/15,賣出,17.8,60,-0.008734,最大持有 60 期
大立光,3008.TW,1,2015/01/09,買進,2395,2015/04/15,賣出,2745,60,0.139191,最大持有 60 期
漢科,3402.TW,4,2015/01/09,買進,17.15,2015/04/15,賣出,15.6,60,-0.095837,最大持有 60 期
金洲,4417.TW,4,2015/01/09,買進,33,2015/04/15,賣出,27,60,-0.18675,最大持有 60 期
江興鍛,4528.TW,3,2015/01/09,買進,40.4,2015/04/15,賣出,61.9,60,0.522822,最大持有 60 期
華星光,4979.TW,4,2015/01/09,買進,63.5,2015/04/15,賣出,72.3,60,0.13161,最大持有 60 期
雷科,6207.TW,4,2015/01/09,買進,29.2,2015/04/15,賣出,27.8,60,-0.053694,最大持有 60 期
永裕,1323.TW,1,2015/01/12,買進,36,2015/04/16,賣出,36.85,60,0.017609,最大持有 60 期
廣豐,1416.TW,5,2015/01/12,買進,18.75,2015/04/16,賣出,18,60,-0.04583,最大持有 60 期
潤隆,1808.TW,1,2015/01/12,買進,30,2015/04/16,賣出,36.85,60,0.220887,最大持有 60 期
嘉里大榮,2608.TW,1,2015/01/12,買進,40,2015/04/16,賣出,39.9,60,-0.008487,最大持有 60 期
漢科,3402.TW,5,2015/01/12,買進,17.6,2015/04/16,賣出,15.6,60,-0.118888,最大持有 60 期
國精化,4722.TW,1,2015/01/12,買進,25.1,2015/04/16,賣出,29.7,60,0.176178,最大持有 60 期
茂林-KY,4935.TW,1,2015/01/12,買進,44.45,2015/04/16,賣出,44.35,60,-0.008268,最大持有 60 期
鈞寶,6155.TW,1,2015/01/12,買進,23.15,2015/04/16,賣出,24.7,60,0.060535,最大持有 60 期
雷科,6207.TW,5,2015/01/12,買進,29.1,2015/04/16,賣出,27.45,60,-0.062328,最大持有 60 期
永裕,1323.TW,2,2015/01/13,買進,38,2015/04/17,賣出,36.65,60,-0.041347,最大持有 60 期
廣豐,1416.TW,6,2015/01/13,買進,18.25,2015/04/17,賣出,18,60,-0.019624,最大持有 60 期
亞力,1514.TW,1,2015/01/13,買進,9.74,2015/04/17,賣出,10.45,60,0.066438,最大持有 60 期
中宇,1535.TW,1,2015/01/13,買進,69.3,2015/04/17,賣出,76.4,60,0.095834,最大持有 60 期
盟立,2464.TW,1,2015/01/13,買進,28.15,2015/04/17,賣出,29.9,60,0.055815,最大持有 60 期
嘉里大榮,2608.TW,2,2015/01/13,買進,39.85,2015/04/17,賣出,40.05,60,-0.001025,最大持有 60 期
漢科,3402.TW,6,2015/01/13,買進,18.1,2015/04/17,賣出,15.6,60,-0.143321,最大持有 60 期
盈正,3628.TW,1,2015/01/13,買進,53.9,2015/04/17,賣出,73.6,60,0.357273,最大持有 60 期
國精化,4722.TW,2,2015/01/13,買進,25.3,2015/04/17,賣出,29.9,60,0.174724,最大持有 60 期
茂林-KY,4935.TW,2,2015/01/13,買進,44,2015/04/17,賣出,44.45,60,0.004137,最大持有 60 期
崇越,5434.TW,1,2015/01/13,買進,57.2,2015/04/17,賣出,62.1,60,0.079131,最大持有 60 期
雷科,6207.TW,6,2015/01/13,買進,29.5,2015/04/17,賣出,27.35,60,-0.078436,最大持有 60 期
宏正,6277.TW,1,2015/01/13,買進,83.6,2015/04/17,賣出,92.2,60,0.096256,最大持有 60 期
新漢,8234.TW,1,2015/01/13,買進,54.6,2015/04/17,賣出,51.2,60,-0.067889,最大持有 60 期
永裕,1323.TW,3,2015/01/14,買進,37.65,2015/04/20,賣出,36.45,60,-0.03768,最大持有 60 期
廣豐,1416.TW,7,2015/01/14,買進,18.2,2015/04/20,賣出,17.8,60,-0.027821,最大持有 60 期
亞力,1514.TW,2,2015/01/14,買進,9.5,2015/04/20,賣出,10.1,60,0.056812,最大持有 60 期
盟立,2464.TW,2,2015/01/14,買進,28.6,2015/04/20,賣出,29.8,60,0.035671,最大持有 60 期
嘉里大榮,2608.TW,3,2015/01/14,買進,39.9,2015/04/20,賣出,40.1,60,-0.001054,最大持有 60 期
台驊控股,2636.TW,4,2015/01/14,買進,38,2015/04/20,賣出,31.9,60,-0.165491,最大持有 60 期
大立光,3008.TW,2,2015/01/14,買進,2355,2015/04/20,賣出,2935,60,0.23881,最大持有 60 期
漢科,3402.TW,7,2015/01/14,買進,17.8,2015/04/20,賣出,15.2,60,-0.151257,最大持有 60 期
雷科,6207.TW,7,2015/01/14,買進,29.5,2015/04/20,賣出,26.75,60,-0.098704,最大持有 60 期
新漢,8234.TW,2,2015/01/14,買進,55.1,2015/04/20,賣出,51.8,60,-0.065559,最大持有 60 期
永裕,1323.TW,4,2015/01/15,買進,37.3,2015/04/21,賣出,35.8,60,-0.046,最大持有 60 期
廣豐,1416.TW,8,2015/01/15,買進,18.3,2015/04/21,賣出,17.6,60,-0.044053,最大持有 60 期
亞力,1514.TW,3,2015/01/15,買進,9.58,2015/04/21,賣出,9.86,60,0.023029,最大持有 60 期
盟立,2464.TW,3,2015/01/15,買進,28.2,2015/04/21,賣出,29.7,60,0.046848,最大持有 60 期
台驊控股,2636.TW,5,2015/01/15,買進,39.4,2015/04/21,賣出,31.45,60,-0.20664,最大持有 60 期
大立光,3008.TW,3,2015/01/15,買進,2355,2015/04/21,賣出,2945,60,0.243047,最大持有 60 期
國精化,4722.TW,3,2015/01/15,買進,25.45,2015/04/21,賣出,28.4,60,0.109248,最大持有 60 期
茂林-KY,4935.TW,3,2015/01/15,買進,43.9,2015/04/21,賣出,43.8,60,-0.008297,最大持有 60 期
宏正,6277.TW,2,2015/01/15,買進,83.5,2015/04/21,賣出,89.7,60,0.067796,最大持有 60 期
新漢,8234.TW,3,2015/01/15,買進,54.4,2015/04/21,賣出,50.2,60,-0.082734,最大持有 60 期
華城,1519.TW,1,2015/01/16,買進,15.85,2015/04/22,賣出,17.2,60,0.078588,最大持有 60 期
台驊控股,2636.TW,6,2015/01/16,買進,38.2,2015/04/22,賣出,31.9,60,-0.169968,最大持有 60 期
大立光,3008.TW,4,2015/01/16,買進,2450,2015/04/22,賣出,3065,60,0.243424,最大持有 60 期
國精化,4722.TW,4,2015/01/16,買進,25.6,2015/04/22,賣出,29.35,60,0.139533,最大持有 60 期
雷科,6207.TW,8,2015/01/16,買進,29.25,2015/04/22,賣出,25.5,60,-0.133469,最大持有 60 期
華固,2548.TW,1,2015/01/19,買進,60.1,2015/04/23,賣出,67.5,60,0.116337,最大持有 60 期
大立光,3008.TW,5,2015/01/19,買進,2420,2015/04/23,賣出,3145,60,0.291817,最大持有 60 期
大立光,3008.TW,6,2015/01/20,買進,2435,2015/04/24,賣出,3115,60,0.271776,最大持有 60 期
盈正,3628.TW,2,2015/01/20,買進,59,2015/04/24,賣出,71.2,60,0.199481,最大持有 60 期
鈞寶,6155.TW,2,2015/01/20,買進,23,2015/04/24,賣出,25.1,60,0.084794,最大持有 60 期
亞力,1514.TW,4,2015/01/21,買進,9.55,2015/04/27,賣出,9.86,60,0.026278,最大持有 60 期
盟立,2464.TW,4,2015/01/21,買進,28,2015/04/27,賣出,29.9,60,0.061454,最大持有 60 期
華固,2548.TW,2,2015/01/21,買進,60,2015/04/27,賣出,69,60,0.143093,最大持有 60 期
大立光,3008.TW,7,2015/01/21,買進,2580,2015/04/27,賣出,3200,60,0.232879,最大持有 60 期
盈正,3628.TW,3,2015/01/21,買進,58,2015/04/27,賣出,69.3,60,0.187626,最大持有 60 期
茂林-KY,4935.TW,4,2015/01/21,買進,44.1,2015/04/27,賣出,45,60,0.014332,最大持有 60 期
雷科,6207.TW,9,2015/01/21,買進,29.5,2015/04/27,賣出,26.7,60,-0.100284,最大持有 60 期
永裕,1323.TW,5,2015/01/22,買進,37.2,2015/04/28,賣出,36.5,60,-0.024641,最大持有 60 期
亞力,1514.TW,5,2015/01/22,買進,9.58,2015/04/28,賣出,9.83,60,0.019926,最大持有 60 期
華城,1519.TW,2,2015/01/22,買進,15.7,2015/04/28,賣出,17,60,0.076305,最大持有 60 期
台驊控股,2636.TW,7,2015/01/22,買進,38.2,2015/04/28,賣出,31.9,60,-0.169948,最大持有 60 期
大立光,3008.TW,8,2015/01/22,買進,2600,2015/04/28,賣出,3200,60,0.223431,最大持有 60 期
盈正,3628.TW,4,2015/01/22,買進,58.2,2015/04/28,賣出,69.4,60,0.185253,最大持有 60 期
茂林-KY,4935.TW,5,2015/01/22,買進,45.9,2015/04/28,賣出,44.75,60,-0.030839,最大持有 60 期
雷科,6207.TW,10,2015/01/22,買進,30.6,2015/04/28,賣出,26.95,60,-0.124584,最大持有 60 期
永裕,1323.TW,6,2015/01/23,買進,38.05,2015/04/29,賣出,36.35,60,-0.050451,最大持有 60 期
盟立,2464.TW,5,2015/01/23,買進,28.55,2015/04/29,賣出,30,60,0.044493,最大持有 60 期
華固,2548.TW,3,2015/01/23,買進,60.8,2015/04/29,賣出,70.2,60,0.14763,最大持有 60 期
台驊控股,2636.TW,8,2015/01/23,買進,38.1,2015/04/29,賣出,31.95,60,-0.166471,最大持有 60 期
大立光,3008.TW,9,2015/01/23,買進,2640,2015/04/29,賣出,3120,60,0.174904,最大持有 60 期
遠見,3040.TW,1,2015/01/23,買進,44,2015/04/29,賣出,44.75,60,0.010952,最大持有 60 期
盈正,3628.TW,5,2015/01/23,買進,58,2015/04/29,賣出,66.5,60,0.139758,最大持有 60 期
國精化,4722.TW,5,2015/01/23,買進,24.9,2015/04/29,賣出,31.25,60,0.247531,最大持有 60 期
茂林-KY,4935.TW,6,2015/01/23,買進,46.85,2015/04/29,賣出,44.8,60,-0.049492,最大持有 60 期
華星光,4979.TW,5,2015/01/23,買進,62.2,2015/04/29,賣出,72.9,60,0.164935,最大持有 60 期
雷科,6207.TW,11,2015/01/23,買進,30.8,2015/04/29,賣出,26.65,60,-0.139997,最大持有 60 期
永裕,1323.TW,7,2015/01/26,買進,37.5,2015/04/30,賣出,36.3,60,-0.037823,最大持有 60 期
亞力,1514.TW,6,2015/01/26,買進,9.55,2015/04/30,賣出,10,60,0.04087,最大持有 60 期
盟立,2464.TW,6,2015/01/26,買進,28.85,2015/04/30,賣出,29.95,60,0.031887,最大持有 60 期
華固,2548.TW,4,2015/01/26,買進,59.7,2015/04/30,賣出,70.2,60,0.168769,最大持有 60 期
台驊控股,2636.TW,9,2015/01/26,買進,37.8,2015/04/30,賣出,32.2,60,-0.153255,最大持有 60 期
大立光,3008.TW,10,2015/01/26,買進,2765,2015/04/30,賣出,3080,60,0.107244,最大持有 60 期
遠見,3040.TW,2,2015/01/26,買進,44,2015/04/30,賣出,44.45,60,0.004236,最大持有 60 期
漢科,3402.TW,8,2015/01/26,買進,17.5,2015/04/30,賣出,15.1,60,-0.14235,最大持有 60 期
盈正,3628.TW,6,2015/01/26,買進,59.3,2015/04/30,賣出,68,60,0.139807,最大持有 60 期
國精化,4722.TW,6,2015/01/26,買進,25.1,2015/04/30,賣出,31.4,60,0.243471,最大持有 60 期
茂林-KY,4935.TW,7,2015/01/26,買進,46.85,2015/04/30,賣出,44.75,60,-0.050552,最大持有 60 期
華星光,4979.TW,6,2015/01/26,買進,61.7,2015/04/30,賣出,73,60,0.17598,最大持有 60 期
寶雅,5904.TW,1,2015/01/26,買進,263.5,2015/04/30,賣出,328.5,60,0.239189,最大持有 60 期
雷科,6207.TW,12,2015/01/26,買進,29.95,2015/04/30,賣出,26.55,60,-0.118847,最大持有 60 期
永裕,1323.TW,8,2015/01/27,買進,37.45,2015/05/04,賣出,36.05,60,-0.043177,最大持有 60 期
亞力,1514.TW,7,2015/01/27,買進,9.6,2015/05/04,賣出,10.45,60,0.081989,最大持有 60 期
盟立,2464.TW,7,2015/01/27,買進,28.7,2015/05/04,賣出,29.95,60,0.037376,最大持有 60 期
台驊控股,2636.TW,10,2015/01/27,買進,38,2015/05/04,賣出,32,60,-0.163036,最大持有 60 期
大立光,3008.TW,11,2015/01/27,買進,2790,2015/05/04,賣出,3190,60,0.13647,最大持有 60 期
遠見,3040.TW,3,2015/01/27,買進,45.35,2015/05/04,賣出,43.6,60,-0.044259,最大持有 60 期
漢科,3402.TW,9,2015/01/27,買進,17.3,2015/05/04,賣出,14.9,60,-0.143896,最大持有 60 期
盈正,3628.TW,7,2015/01/27,買進,58.7,2015/05/04,賣出,67,60,0.134616,最大持有 60 期
茂林-KY,4935.TW,8,2015/01/27,買進,46.9,2015/05/04,賣出,44.25,60,-0.062159,最大持有 60 期
盟立,2464.TW,8,2015/01/28,買進,29.1,2015/05/05,賣出,29.7,60,0.014514,最大持有 60 期
大立光,3008.TW,12,2015/01/28,買進,2745,2015/05/05,賣出,3220,60,0.166021,最大持有 60 期
遠見,3040.TW,4,2015/01/28,買進,47,2015/05/05,賣出,43.45,60,-0.081106,最大持有 60 期
漢科,3402.TW,10,2015/01/28,買進,17.3,2015/05/05,賣出,14.7,60,-0.155394,最大持有 60 期
盈正,3628.TW,8,2015/01/28,買進,59.4,2015/05/05,賣出,66.1,60,0.106161,最大持有 60 期
茂林-KY,4935.TW,9,2015/01/28,買進,46.85,2015/05/05,賣出,44.35,60,-0.059061,最大持有 60 期
寶雅,5904.TW,2,2015/01/28,買進,269,2015/05/05,賣出,338.5,60,0.250804,最大持有 60 期
雷科,6207.TW,13,2015/01/28,買進,30.05,2015/05/05,賣出,27.5,60,-0.090283,最大持有 60 期
新漢,8234.TW,4,2015/01/28,買進,55.4,2015/05/05,賣出,40.6,60,-0.27155,最大持有 60 期
盟立,2464.TW,9,2015/01/29,買進,29.15,2015/05/06,賣出,29.7,60,0.012727,最大持有 60 期
大立光,3008.TW,13,2015/01/29,買進,2745,2015/05/06,賣出,3150,60,0.14053,最大持有 60 期
遠見,3040.TW,5,2015/01/29,買進,46.4,2015/05/06,賣出,43.05,60,-0.077742,最大持有 60 期
漢科,3402.TW,11,2015/01/29,買進,17.25,2015/05/06,賣出,14.55,60,-0.161597,最大持有 60 期
盈正,3628.TW,9,2015/01/29,買進,60.1,2015/05/06,賣出,67,60,0.108179,最大持有 60 期
雷科,6207.TW,14,2015/01/29,買進,30.8,2015/05/06,賣出,27.5,60,-0.112532,最大持有 60 期
宏正,6277.TW,3,2015/01/29,買進,84.4,2015/05/06,賣出,90.2,60,0.062275,最大持有 60 期
遠見,3040.TW,6,2015/01/30,買進,46.65,2015/05/07,賣出,43.7,60,-0.068917,最大持有 60 期
盈正,3628.TW,10,2015/01/30,買進,61.2,2015/05/07,賣出,65.8,60,0.068625,最大持有 60 期
雷科,6207.TW,15,2015/01/30,買進,30.6,2015/05/07,賣出,27.55,60,-0.105058,最大持有 60 期
宏正,6277.TW,4,2015/01/30,買進,83.5,2015/05/07,賣出,90.3,60,0.074943,最大持有 60 期
永裕,1323.TW,9,2015/02/02,買進,37.7,2015/05/08,賣出,35.5,60,-0.064027,最大持有 60 期
雷科,6207.TW,16,2015/02/02,買進,30.8,2015/05/08,賣出,28.25,60,-0.088201,最大持有 60 期
永裕,1323.TW,10,2015/02/03,買進,37.5,2015/05/11,賣出,34.2,60,-0.093508,最大持有 60 期
嘉里大榮,2608.TW,4,2015/02/03,買進,39.9,2015/05/11,賣出,39.4,60,-0.018466,最大持有 60 期
雷科,6207.TW,17,2015/02/03,買進,31.9,2015/05/11,賣出,27.8,60,-0.133756,最大持有 60 期
嘉里大榮,2608.TW,5,2015/02/04,買進,39.8,2015/05/12,賣出,39.25,60,-0.019757,最大持有 60 期
大立光,3008.TW,14,2015/02/04,買進,2795,2015/05/12,賣出,3110,60,0.105956,最大持有 60 期
江興鍛,4528.TW,4,2015/02/04,買進,39.5,2015/05/12,賣出,58.8,60,0.479701,最大持有 60 期
茂林-KY,4935.TW,10,2015/02/04,買進,46.8,2015/05/12,賣出,44.5,60,-0.054857,最大持有 60 期
雷科,6207.TW,18,2015/02/04,買進,32,2015/05/12,賣出,28.35,60,-0.119395,最大持有 60 期
台光電,2383.TW,1,2015/02/05,買進,42.7,2015/05/13,賣出,55.6,60,0.294343,最大持有 60 期
盟立,2464.TW,10,2015/02/05,買進,28.7,2015/05/13,賣出,29,60,0.004405,最大持有 60 期
大立光,3008.TW,15,2015/02/05,買進,2730,2015/05/13,賣出,3125,60,0.137868,最大持有 60 期
光頡,3624.TW,1,2015/02/05,買進,24.2,2015/05/13,賣出,26.1,60,0.072173,最大持有 60 期
江興鍛,4528.TW,5,2015/02/05,買進,39.6,2015/05/13,賣出,62.9,60,0.578874,最大持有 60 期
茂林-KY,4935.TW,11,2015/02/05,買進,46.7,2015/05/13,賣出,44.8,60,-0.046448,最大持有 60 期
雷科,6207.TW,19,2015/02/05,買進,31.8,2015/05/13,賣出,28.3,60,-0.115407,最大持有 60 期
永裕,1323.TW,11,2015/02/06,買進,37.6,2015/05/14,賣出,32.3,60,-0.146153,最大持有 60 期
台光電,2383.TW,2,2015/02/06,買進,43.3,2015/05/14,賣出,54.2,60,0.244185,最大持有 60 期
信邦,3023.TW,1,2015/02/06,買進,46.9,2015/05/14,賣出,53.6,60,0.135966,最大持有 60 期
光頡,3624.TW,2,2015/02/06,買進,24.95,2015/05/14,賣出,26.2,60,0.043777,最大持有 60 期
茂林-KY,4935.TW,12,2015/02/06,買進,46.65,2015/05/14,賣出,44.35,60,-0.054987,最大持有 60 期
崇越,5434.TW,2,2015/02/06,買進,61,2015/05/14,賣出,60.3,60,-0.017482,最大持有 60 期
寶雅,5904.TW,3,2015/02/06,買進,275,2015/05/14,賣出,370,60,0.337319,最大持有 60 期
宏正,6277.TW,5,2015/02/06,買進,84,2015/05/14,賣出,87.7,60,0.037789,最大持有 60 期
台光電,2383.TW,3,2015/02/09,買進,42.85,2015/05/15,賣出,54.5,60,0.264263,最大持有 60 期
盟立,2464.TW,11,2015/02/09,買進,29.15,2015/05/15,賣出,28.8,60,-0.017936,最大持有 60 期
信邦,3023.TW,2,2015/02/09,買進,46.5,2015/05/15,賣出,53.1,60,0.135046,最大持有 60 期
全科,3209.TW,1,2015/02/09,買進,31.2,2015/05/15,賣出,32.25,60,0.027481,最大持有 60 期
光頡,3624.TW,3,2015/02/09,買進,24.6,2015/05/15,賣出,25.85,60,0.044479,最大持有 60 期
茂林-KY,4935.TW,13,2015/02/09,買進,46.85,2015/05/15,賣出,44.1,60,-0.06446,最大持有 60 期
崇越,5434.TW,3,2015/02/09,買進,59.7,2015/05/15,賣出,60.4,60,0.005679,最大持有 60 期
宏正,6277.TW,6,2015/02/09,買進,84.4,2015/05/15,賣出,88.5,60,0.042259,最大持有 60 期
台光電,2383.TW,4,2015/02/10,買進,43.5,2015/05/18,賣出,54.1,60,0.236244,最大持有 60 期
嘉里大榮,2608.TW,6,2015/02/10,買進,39.5,2015/05/18,賣出,38.95,60,-0.01985,最大持有 60 期
全科,3209.TW,2,2015/02/10,買進,31.7,2015/05/18,賣出,31.85,60,-0.001331,最大持有 60 期
光頡,3624.TW,4,2015/02/10,買進,24.9,2015/05/18,賣出,25.45,60,0.015953,最大持有 60 期
東洋,4105.TW,1,2015/02/10,買進,69.8,2015/05/18,賣出,72.2,60,0.028105,最大持有 60 期
崇越,5434.TW,4,2015/02/10,買進,60.5,2015/05/18,賣出,60.6,60,-0.004393,最大持有 60 期
台光電,2383.TW,5,2015/02/11,買進,44.3,2015/05/19,賣出,57,60,0.27892,最大持有 60 期
全科,3209.TW,3,2015/02/11,買進,31.6,2015/05/19,賣出,32,60,0.006557,最大持有 60 期
光頡,3624.TW,5,2015/02/11,買進,25.05,2015/05/19,賣出,25.7,60,0.019739,最大持有 60 期
崇越,5434.TW,5,2015/02/11,買進,60.4,2015/05/19,賣出,60.7,60,-0.001099,最大持有 60 期
慶生,6210.TW,1,2015/02/11,買進,48.6,2015/05/19,賣出,65.8,60,0.345811,最大持有 60 期
和大,1536.TW,1,2015/02/12,買進,59.5,2015/05/20,賣出,81.2,60,0.356557,最大持有 60 期
台光電,2383.TW,6,2015/02/12,買進,44,2015/05/20,賣出,56.4,60,0.27413,最大持有 60 期
文曄,3036.TW,1,2015/02/12,買進,48.45,2015/05/20,賣出,46.95,60,-0.036783,最大持有 60 期
全科,3209.TW,4,2015/02/12,買進,31.3,2015/05/20,賣出,32.3,60,0.025762,最大持有 60 期
桂盟,5306.TW,1,2015/02/12,買進,132,2015/05/20,賣出,145.5,60,0.095812,最大持有 60 期
慶生,6210.TW,2,2015/02/12,買進,48.75,2015/05/20,賣出,66.6,60,0.358002,最大持有 60 期
矽創,8016.TW,1,2015/02/12,買進,100.5,2015/05/20,賣出,100,60,-0.010957,最大持有 60 期
菱光,8249.TW,1,2015/02/12,買進,25.4,2015/05/20,賣出,24.95,60,-0.02359,最大持有 60 期
泰銘,9927.TW,1,2015/02/12,買進,37.45,2015/05/20,賣出,38.3,60,0.01657,最大持有 60 期
和大,1536.TW,2,2015/02/13,買進,60.2,2015/05/21,賣出,80.8,60,0.334063,最大持有 60 期
台光電,2383.TW,7,2015/02/13,買進,44,2015/05/21,賣出,55.4,60,0.25153,最大持有 60 期
亞泰,4974.TW,1,2015/02/13,買進,47.3,2015/05/21,賣出,44.85,60,-0.057523,最大持有 60 期
桂盟,5306.TW,2,2015/02/13,買進,138,2015/05/21,賣出,144.5,60,0.040828,最大持有 60 期
慶生,6210.TW,3,2015/02/13,買進,49.4,2015/05/21,賣出,65.3,60,0.313959,最大持有 60 期
矽創,8016.TW,2,2015/02/13,買進,100,2015/05/21,賣出,103,60,0.024017,最大持有 60 期
菱光,8249.TW,2,2015/02/13,買進,25.7,2015/05/21,賣出,25.35,60,-0.019569,最大持有 60 期
泰銘,9927.TW,2,2015/02/13,買進,37.45,2015/05/21,賣出,38.6,60,0.024529,最大持有 60 期
台光電,2383.TW,8,2015/02/24,買進,44.6,2015/05/22,賣出,55.1,60,0.228098,最大持有 60 期
信邦,3023.TW,3,2015/02/24,買進,47.05,2015/05/22,賣出,54.6,60,0.153526,最大持有 60 期
桂盟,5306.TW,3,2015/02/24,買進,140,2015/05/22,賣出,145,60,0.029606,最大持有 60 期
慶生,6210.TW,4,2015/02/24,買進,49.8,2015/05/22,賣出,64,60,0.277479,最大持有 60 期
矽創,8016.TW,3,2015/02/24,買進,109,2015/05/22,賣出,100,60,-0.088016,最大持有 60 期
菱光,8249.TW,3,2015/02/24,買進,25.8,2015/05/22,賣出,25.25,60,-0.027193,最大持有 60 期
泰銘,9927.TW,3,2015/02/24,買進,37.4,2015/05/22,賣出,38.6,60,0.025923,最大持有 60 期
和大,1536.TW,3,2015/02/25,買進,60,2015/05/25,賣出,80.9,60,0.340322,最大持有 60 期
台光電,2383.TW,9,2015/02/25,買進,45.8,2015/05/25,賣出,54.2,60,0.176293,最大持有 60 期
匯僑,2904.TW,1,2015/02/25,買進,28,2015/05/25,賣出,27.95,60,-0.007755,最大持有 60 期
信邦,3023.TW,4,2015/02/25,買進,47.5,2015/05/25,賣出,55.2,60,0.155106,最大持有 60 期
全科,3209.TW,5,2015/02/25,買進,31.8,2015/05/25,賣出,32.4,60,0.012759,最大持有 60 期
凡甲,3526.TW,1,2015/02/25,買進,33.7,2015/05/25,賣出,25.85,60,-0.237473,最大持有 60 期
亞泰,4974.TW,2,2015/02/25,買進,48.7,2015/05/25,賣出,44.5,60,-0.091768,最大持有 60 期
桂盟,5306.TW,4,2015/02/25,買進,148,2015/05/25,賣出,152,60,0.020895,最大持有 60 期
崇越,5434.TW,6,2015/02/25,買進,61.2,2015/05/25,賣出,60.7,60,-0.014098,最大持有 60 期
慶生,6210.TW,5,2015/02/25,買進,50.4,2015/05/25,賣出,64.3,60,0.268112,最大持有 60 期
矽創,8016.TW,4,2015/02/25,買進,109,2015/05/25,賣出,96.6,60,-0.119023,最大持有 60 期
菱光,8249.TW,4,2015/02/25,買進,25.8,2015/05/25,賣出,25.05,60,-0.034864,最大持有 60 期
泰銘,9927.TW,4,2015/02/25,買進,37.65,2015/05/25,賣出,38.5,60,0.016486,最大持有 60 期
和大,1536.TW,4,2015/02/26,買進,61,2015/05/26,賣出,80.3,60,0.308507,最大持有 60 期
台光電,2383.TW,10,2015/02/26,買進,45,2015/05/26,賣出,52.8,60,0.166268,最大持有 60 期
信邦,3023.TW,5,2015/02/26,買進,47.2,2015/05/26,賣出,54.7,60,0.151984,最大持有 60 期
全科,3209.TW,6,2015/02/26,買進,31.75,2015/05/26,賣出,32.45,60,0.015929,最大持有 60 期
凡甲,3526.TW,2,2015/02/26,買進,34.55,2015/05/26,賣出,26.2,60,-0.246155,最大持有 60 期
亞泰,4974.TW,3,2015/02/26,買進,47.6,2015/05/26,賣出,45.25,60,-0.055041,最大持有 60 期
桂盟,5306.TW,5,2015/02/26,買進,149,2015/05/26,賣出,152.5,60,0.017358,最大持有 60 期
崇越,5434.TW,7,2015/02/26,買進,61.5,2015/05/26,賣出,60.4,60,-0.023789,最大持有 60 期
慶生,6210.TW,6,2015/02/26,買進,49.9,2015/05/26,賣出,63.9,60,0.272858,最大持有 60 期
矽創,8016.TW,5,2015/02/26,買進,110,2015/05/26,賣出,96.3,60,-0.129827,最大持有 60 期
菱光,8249.TW,5,2015/02/26,買進,26.15,2015/05/26,賣出,24.95,60,-0.051633,最大持有 60 期
泰銘,9927.TW,5,2015/02/26,買進,38.2,2015/05/26,賣出,38.15,60,-0.0073,最大持有 60 期
和大,1536.TW,5,2015/03/02,買進,61.9,2015/05/27,賣出,81,60,0.300691,最大持有 60 期
