商品名稱,商品代碼,序號,進場時間,進場方向,進場價格,出場時間,出場方向,出場價格,持有區間,報酬率,訊息
揚博,2493.TW,4,2016/03/03,買進,23.75,2016/05/30,賣出,27.15,60,0.136288,最大持有 60 期
宏普,2536.TW,3,2016/03/03,買進,22.5,2016/05/30,賣出,26.15,60,0.155335,最大持有 60 期
華南金,2880.TW,12,2016/03/03,買進,15.5,2016/05/30,賣出,16.4,60,0.051786,最大持有 60 期
志豐,3206.TW,14,2016/03/03,買進,23.2,2016/05/30,賣出,23.65,60,0.013302,最大持有 60 期
聯鈞,3450.TW,21,2016/03/03,買進,139,2016/05/30,賣出,151,60,0.079726,最大持有 60 期
通嘉,3588.TW,1,2016/03/03,買進,30.85,2016/05/30,賣出,29.3,60,-0.055966,最大持有 60 期
崇越,5434.TW,29,2016/03/03,買進,59.7,2016/05/30,賣出,64,60,0.065594,最大持有 60 期
日揚,6208.TW,4,2016/03/03,買進,11.85,2016/05/30,賣出,12.05,60,0.010798,最大持有 60 期
全國電,6281.TW,2,2016/03/03,買進,59,2016/05/30,賣出,59.3,60,-0.000937,最大持有 60 期
聯華,1229.TW,3,2016/03/04,買進,19.7,2016/05/31,賣出,20.7,60,0.044474,最大持有 60 期
花仙子,1730.TW,12,2016/03/04,買進,37,2016/05/31,賣出,36.9,60,-0.008702,最大持有 60 期
漢唐,2404.TW,24,2016/03/04,買進,50.1,2016/05/31,賣出,48.65,60,-0.03467,最大持有 60 期
新巨,2420.TW,1,2016/03/04,買進,46.5,2016/05/31,賣出,39.4,60,-0.157693,最大持有 60 期
揚博,2493.TW,5,2016/03/04,買進,23.75,2016/05/31,賣出,26.95,60,0.127946,最大持有 60 期
宏普,2536.TW,4,2016/03/04,買進,23.3,2016/05/31,賣出,25.65,60,0.09427,最大持有 60 期
華南金,2880.TW,13,2016/03/04,買進,15.8,2016/05/31,賣出,16.25,60,0.022339,最大持有 60 期
志豐,3206.TW,15,2016/03/04,買進,23.3,2016/05/31,賣出,24.4,60,0.040896,最大持有 60 期
漢科,3402.TW,3,2016/03/04,買進,15.1,2016/05/31,賣出,17.55,60,0.15523,最大持有 60 期
通嘉,3588.TW,2,2016/03/04,買進,30.6,2016/05/31,賣出,29.25,60,-0.049826,最大持有 60 期
崇越,5434.TW,30,2016/03/04,買進,59.8,2016/05/31,賣出,64,60,0.063817,最大持有 60 期
詩肯,6195.TW,1,2016/03/04,買進,52.3,2016/05/31,賣出,48.2,60,-0.0839,最大持有 60 期
日揚,6208.TW,5,2016/03/04,買進,11.85,2016/05/31,賣出,12,60,0.006604,最大持有 60 期
全國電,6281.TW,3,2016/03/04,買進,59,2016/05/31,賣出,59.3,60,-0.000932,最大持有 60 期
聯華,1229.TW,4,2016/03/07,買進,19.75,2016/06/01,賣出,20.65,60,0.039314,最大持有 60 期
聯華食,1231.TW,3,2016/03/07,買進,29.5,2016/06/01,賣出,31.6,60,0.064848,最大持有 60 期
中興電,1513.TW,9,2016/03/07,買進,19.5,2016/06/01,賣出,18.45,60,-0.059544,最大持有 60 期
漢唐,2404.TW,25,2016/03/07,買進,52.5,2016/06/01,賣出,48.85,60,-0.07512,最大持有 60 期
新巨,2420.TW,2,2016/03/07,買進,48,2016/06/01,賣出,39.95,60,-0.172705,最大持有 60 期
揚博,2493.TW,6,2016/03/07,買進,23.9,2016/06/01,賣出,27.05,60,0.125004,最大持有 60 期
宏普,2536.TW,5,2016/03/07,買進,23.35,2016/06/01,賣出,26.2,60,0.115369,最大持有 60 期
嘉里大榮,2608.TW,6,2016/03/07,買進,38.75,2016/06/01,賣出,40.75,60,0.045309,最大持有 60 期
華南金,2880.TW,14,2016/03/07,買進,15.95,2016/06/01,賣出,16.45,60,0.025159,最大持有 60 期
志豐,3206.TW,16,2016/03/07,買進,23.1,2016/06/01,賣出,24.2,60,0.041343,最大持有 60 期
漢科,3402.TW,4,2016/03/07,買進,14.9,2016/06/01,賣出,18.1,60,0.20745,最大持有 60 期
通嘉,3588.TW,3,2016/03/07,買進,31.2,2016/06/01,賣出,29.45,60,-0.061772,最大持有 60 期
崇越,5434.TW,31,2016/03/07,買進,59.7,2016/06/01,賣出,64.4,60,0.072264,最大持有 60 期
高技,5439.TW,1,2016/03/07,買進,20.2,2016/06/01,賣出,24.55,60,0.208056,最大持有 60 期
日揚,6208.TW,6,2016/03/07,買進,12,2016/06/01,賣出,11.95,60,-0.010145,最大持有 60 期
聯華,1229.TW,5,2016/03/08,買進,19.9,2016/06/02,賣出,20.65,60,0.031472,最大持有 60 期
中興電,1513.TW,10,2016/03/08,買進,19.25,2016/06/02,賣出,18.2,60,-0.060247,最大持有 60 期
國巨*,2327.TW,17,2016/03/08,買進,55.2,2016/06/02,賣出,55.9,60,0.006547,最大持有 60 期
漢唐,2404.TW,26,2016/03/08,買進,51.9,2016/06/02,賣出,48.2,60,-0.07686,最大持有 60 期
新巨,2420.TW,3,2016/03/08,買進,47.7,2016/06/02,賣出,39.95,60,-0.167484,最大持有 60 期
揚博,2493.TW,7,2016/03/08,買進,23.8,2016/06/02,賣出,26.7,60,0.115114,最大持有 60 期
宏普,2536.TW,6,2016/03/08,買進,23.6,2016/06/02,賣出,26.6,60,0.12033,最大持有 60 期
嘉里大榮,2608.TW,7,2016/03/08,買進,38.7,2016/06/02,賣出,40.85,60,0.049195,最大持有 60 期
華南金,2880.TW,15,2016/03/08,買進,15.8,2016/06/02,賣出,16.4,60,0.031785,最大持有 60 期
通嘉,3588.TW,4,2016/03/08,買進,30.9,2016/06/02,賣出,29.05,60,-0.06553,最大持有 60 期
漢唐,2404.TW,27,2016/03/09,買進,51.5,2016/06/03,賣出,47.9,60,-0.075443,最大持有 60 期
揚博,2493.TW,8,2016/03/09,買進,23.7,2016/06/03,賣出,26.7,60,0.119833,最大持有 60 期
華南金,2880.TW,16,2016/03/09,買進,15.75,2016/06/03,賣出,16.5,60,0.041333,最大持有 60 期
漢科,3402.TW,5,2016/03/09,買進,14.95,2016/06/03,賣出,17.7,60,0.176889,最大持有 60 期
長虹,5534.TW,1,2016/03/09,買進,48,2016/06/03,賣出,57.5,60,0.190721,最大持有 60 期
花仙子,1730.TW,13,2016/03/10,買進,36.75,2016/06/04,賣出,37.1,60,0.003548,最大持有 60 期
漢唐,2404.TW,28,2016/03/10,買進,52.5,2016/06/04,賣出,47.8,60,-0.095026,最大持有 60 期
漢科,3402.TW,6,2016/03/10,買進,15.1,2016/06/04,賣出,17.9,60,0.178486,最大持有 60 期
德淵,4720.TW,1,2016/03/10,買進,17.35,2016/06/04,賣出,16.7,60,-0.043198,最大持有 60 期
長虹,5534.TW,2,2016/03/10,買進,48.1,2016/06/04,賣出,59.5,60,0.229549,最大持有 60 期
全科,3209.TW,10,2016/04/08,買進,30.95,2016/07/04,賣出,30.45,60,-0.022078,最大持有 60 期
聯鈞,3450.TW,22,2016/04/08,買進,185,2016/07/04,賣出,151,60,-0.188721,最大持有 60 期
協益,5356.TW,1,2016/04/08,買進,44.8,2016/07/04,賣出,43.3,60,-0.039292,最大持有 60 期
卜蜂,1215.TW,1,2016/04/11,買進,26.05,2016/07/05,賣出,38.3,60,0.535738,最大持有 60 期
長興,1717.TW,1,2016/04/11,買進,33.1,2016/07/05,賣出,35.2,60,0.057059,最大持有 60 期
榮成,1909.TW,1,2016/04/11,買進,13.4,2016/07/05,賣出,15.85,60,0.251878,最大持有 60 期
揚博,2493.TW,9,2016/04/11,買進,26,2016/07/05,賣出,27.25,60,0.04181,最大持有 60 期
全科,3209.TW,11,2016/04/11,買進,30.8,2016/07/05,賣出,30.45,60,-0.017282,最大持有 60 期
光明,4420.TW,18,2016/04/11,買進,48.7,2016/07/05,賣出,32.75,60,-0.300669,最大持有 60 期
協益,5356.TW,2,2016/04/11,買進,45,2016/07/05,賣出,38.9,60,-0.053319,最大持有 60 期
泰詠,6266.TW,2,2016/04/11,買進,17.1,2016/07/05,賣出,16,60,-0.069861,最大持有 60 期
廣積,8050.TW,1,2016/04/11,買進,59.1,2016/07/05,賣出,65.4,60,0.099912,最大持有 60 期
卜蜂,1215.TW,2,2016/04/12,買進,26.3,2016/07/06,賣出,37.3,60,0.481284,最大持有 60 期
三芳,1307.TW,1,2016/04/12,買進,39.6,2016/07/06,賣出,38,60,-0.046243,最大持有 60 期
榮成,1909.TW,2,2016/04/12,買進,13.6,2016/07/06,賣出,15.55,60,0.210081,最大持有 60 期
春源,2010.TW,1,2016/04/12,買進,10.35,2016/07/06,賣出,10.55,60,0.013232,最大持有 60 期
敬鵬,2355.TW,2,2016/04/12,買進,61.5,2016/07/06,賣出,67.2,60,0.086121,最大持有 60 期
京元電子,2449.TW,1,2016/04/12,買進,27.75,2016/07/06,賣出,28.2,60,0.010072,最大持有 60 期
揚博,2493.TW,10,2016/04/12,買進,26.15,2016/07/06,賣出,27.25,60,0.035786,最大持有 60 期
全科,3209.TW,12,2016/04/12,買進,31.15,2016/07/06,賣出,30.25,60,-0.034767,最大持有 60 期
光明,4420.TW,19,2016/04/12,買進,45.1,2016/07/06,賣出,32.65,60,-0.247016,最大持有 60 期
大恭,4706.TW,1,2016/04/12,買進,19.85,2016/07/06,賣出,19.35,60,0.016263,最大持有 60 期
協益,5356.TW,3,2016/04/12,買進,44.75,2016/07/06,賣出,38.35,60,-0.061537,最大持有 60 期
居易,6216.TW,19,2016/04/12,買進,31.95,2016/07/06,賣出,29.3,60,-0.08859,最大持有 60 期
泰詠,6266.TW,3,2016/04/12,買進,17.55,2016/07/06,賣出,15.65,60,-0.113612,最大持有 60 期
廣積,8050.TW,2,2016/04/12,買進,58.4,2016/07/06,賣出,65.8,60,0.119792,最大持有 60 期
勤誠,8210.TW,10,2016/04/12,買進,48.5,2016/07/06,賣出,58.5,60,0.198937,最大持有 60 期
榮成,1909.TW,3,2016/04/13,買進,13.65,2016/07/07,賣出,15.3,60,0.186317,最大持有 60 期
春源,2010.TW,2,2016/04/13,買進,10.4,2016/07/07,賣出,10.6,60,0.01321,最大持有 60 期
敬鵬,2355.TW,3,2016/04/13,買進,61.8,2016/07/07,賣出,66.6,60,0.07127,最大持有 60 期
揚博,2493.TW,11,2016/04/13,買進,26,2016/07/07,賣出,27.25,60,0.041786,最大持有 60 期
全科,3209.TW,13,2016/04/13,買進,30.8,2016/07/07,賣出,30.45,60,-0.017316,最大持有 60 期
光明,4420.TW,20,2016/04/13,買進,44,2016/07/07,賣出,33,60,-0.21977,最大持有 60 期
泰詠,6266.TW,4,2016/04/13,買進,17.9,2016/07/07,賣出,15.85,60,-0.119868,最大持有 60 期
勤誠,8210.TW,11,2016/04/13,買進,49.85,2016/07/07,賣出,59.2,60,0.18048,最大持有 60 期
榮成,1909.TW,4,2016/04/14,買進,13.85,2016/07/11,賣出,15.65,60,0.19588,最大持有 60 期
春源,2010.TW,3,2016/04/14,買進,10.95,2016/07/11,賣出,10.7,60,-0.02862,最大持有 60 期
敬鵬,2355.TW,4,2016/04/14,買進,63.2,2016/07/11,賣出,68,60,0.069457,最大持有 60 期
揚博,2493.TW,12,2016/04/14,買進,26,2016/07/11,賣出,27.1,60,0.036051,最大持有 60 期
光明,4420.TW,21,2016/04/14,買進,46.5,2016/07/11,賣出,33.6,60,-0.24821,最大持有 60 期
協益,5356.TW,4,2016/04/14,買進,44.2,2016/07/11,賣出,38.4,60,-0.048518,最大持有 60 期
矽格,6257.TW,1,2016/04/14,買進,24.75,2016/07/11,賣出,23.8,60,-0.044157,最大持有 60 期
泰詠,6266.TW,5,2016/04/14,買進,17.9,2016/07/11,賣出,16,60,-0.111538,最大持有 60 期
勤誠,8210.TW,12,2016/04/14,買進,50.6,2016/07/11,賣出,58.4,60,0.19995,最大持有 60 期
卜蜂,1215.TW,3,2016/04/15,買進,26.9,2016/07/12,賣出,37.65,60,0.46205,最大持有 60 期
長興,1717.TW,2,2016/04/15,買進,33.1,2016/07/12,賣出,35.3,60,0.060062,最大持有 60 期
榮成,1909.TW,5,2016/04/15,買進,13.75,2016/07/12,賣出,16,60,0.231557,最大持有 60 期
春源,2010.TW,4,2016/04/15,買進,11.25,2016/07/12,賣出,10.2,60,-0.054613,最大持有 60 期
敬鵬,2355.TW,5,2016/04/15,買進,62.8,2016/07/12,賣出,68.5,60,0.08424,最大持有 60 期
全科,3209.TW,14,2016/04/15,買進,30.6,2016/07/12,賣出,31,60,0.007017,最大持有 60 期
協益,5356.TW,5,2016/04/15,買進,44.7,2016/07/12,賣出,38.4,60,-0.059199,最大持有 60 期
矽格,6257.TW,2,2016/04/15,買進,24.75,2016/07/12,賣出,24.1,60,-0.032085,最大持有 60 期
泰詠,6266.TW,6,2016/04/15,買進,17.8,2016/07/12,賣出,14.4,60,-0.084176,最大持有 60 期
廣積,8050.TW,3,2016/04/15,買進,57.3,2016/07/12,賣出,66.6,60,0.155316,最大持有 60 期
勤誠,8210.TW,13,2016/04/15,買進,51.3,2016/07/12,賣出,58.4,60,0.183541,最大持有 60 期
卜蜂,1215.TW,4,2016/04/18,買進,27.5,2016/07/13,賣出,37.15,60,0.411119,最大持有 60 期
榮成,1909.TW,6,2016/04/18,買進,13.85,2016/07/13,賣出,15.95,60,0.218817,最大持有 60 期
春源,2010.TW,5,2016/04/18,買進,11.15,2016/07/13,賣出,10.3,60,-0.036743,最大持有 60 期
敬鵬,2355.TW,6,2016/04/18,買進,63.3,2016/07/13,賣出,68.5,60,0.07567,最大持有 60 期
全科,3209.TW,15,2016/04/18,買進,30.9,2016/07/13,賣出,26.15,60,0.014667,最大持有 60 期
光明,4420.TW,22,2016/04/18,買進,48.7,2016/07/13,賣出,33.2,60,-0.29079,最大持有 60 期
協益,5356.TW,6,2016/04/18,買進,44.35,2016/07/13,賣出,38.45,60,-0.050511,最大持有 60 期
矽格,6257.TW,3,2016/04/18,買進,24.9,2016/07/13,賣出,24.1,60,-0.037956,最大持有 60 期
泰詠,6266.TW,7,2016/04/18,買進,18.4,2016/07/13,賣出,14.35,60,-0.117263,最大持有 60 期
廣積,8050.TW,4,2016/04/18,買進,57.5,2016/07/13,賣出,66.3,60,0.14613,最大持有 60 期
勤誠,8210.TW,14,2016/04/18,買進,51.1,2016/07/13,賣出,58.4,60,0.188187,最大持有 60 期
卜蜂,1215.TW,5,2016/04/19,買進,28.3,2016/07/14,賣出,36.4,60,0.343422,最大持有 60 期
榮成,1909.TW,7,2016/04/19,買進,13.95,2016/07/14,賣出,15.8,60,0.1987,最大持有 60 期
春源,2010.TW,6,2016/04/19,買進,11.2,2016/07/14,賣出,10.4,60,-0.031733,最大持有 60 期
敬鵬,2355.TW,7,2016/04/19,買進,64.5,2016/07/14,賣出,70.3,60,0.083496,最大持有 60 期
全科,3209.TW,16,2016/04/19,買進,30.6,2016/07/14,賣出,27.3,60,0.069701,最大持有 60 期
協益,5356.TW,7,2016/04/19,買進,44.6,2016/07/14,賣出,39,60,-0.042347,最大持有 60 期
矽格,6257.TW,4,2016/04/19,買進,24.85,2016/07/14,賣出,24.1,60,-0.035997,最大持有 60 期
泰詠,6266.TW,8,2016/04/19,買進,18.15,2016/07/14,賣出,14.15,60,-0.117424,最大持有 60 期
廣積,8050.TW,5,2016/04/19,買進,57.8,2016/07/14,賣出,66.8,60,0.148749,最大持有 60 期
勤誠,8210.TW,15,2016/04/19,買進,51.2,2016/07/14,賣出,58.4,60,0.185929,最大持有 60 期
卜蜂,1215.TW,6,2016/04/20,買進,28,2016/07/15,賣出,36.15,60,0.348505,最大持有 60 期
中興電,1513.TW,11,2016/04/20,買進,18.85,2016/07/15,賣出,18.55,60,-0.02185,最大持有 60 期
長興,1717.TW,3,2016/04/20,買進,33.2,2016/07/15,賣出,35.35,60,0.058385,最大持有 60 期
榮成,1909.TW,8,2016/04/20,買進,14,2016/07/15,賣出,15.65,60,0.183015,最大持有 60 期
春源,2010.TW,7,2016/04/20,買進,11.25,2016/07/15,賣出,10.4,60,-0.036115,最大持有 60 期
敬鵬,2355.TW,8,2016/04/20,買進,67.5,2016/07/15,賣出,69.7,60,0.026292,最大持有 60 期
協益,5356.TW,8,2016/04/20,買進,44.9,2016/07/15,賣出,39.15,60,-0.045123,最大持有 60 期
居易,6216.TW,20,2016/04/20,買進,30.8,2016/07/15,賣出,29.6,60,-0.044747,最大持有 60 期
矽格,6257.TW,5,2016/04/20,買進,24.8,2016/07/15,賣出,24.15,60,-0.032128,最大持有 60 期
泰詠,6266.TW,9,2016/04/20,買進,18.7,2016/07/15,賣出,14.15,60,-0.143451,最大持有 60 期
宏正,6277.TW,7,2016/04/20,買進,80.5,2016/07/15,賣出,82.7,60,0.085887,最大持有 60 期
廣積,8050.TW,6,2016/04/20,買進,57.5,2016/07/15,賣出,66.7,60,0.152976,最大持有 60 期
勤誠,8210.TW,16,2016/04/20,買進,52.2,2016/07/15,賣出,58.4,60,0.163081,最大持有 60 期
卜蜂,1215.TW,7,2016/04/21,買進,27.95,2016/07/18,賣出,36,60,0.345377,最大持有 60 期
長興,1717.TW,4,2016/04/21,買進,33.25,2016/07/18,賣出,35.35,60,0.056779,最大持有 60 期
敬鵬,2355.TW,9,2016/04/21,買進,66.5,2016/07/18,賣出,70,60,0.046367,最大持有 60 期
泰詠,6266.TW,10,2016/04/21,買進,18.9,2016/07/18,賣出,14.1,60,-0.155503,最大持有 60 期
宏正,6277.TW,8,2016/04/21,買進,81.2,2016/07/18,賣出,81.1,60,0.055694,最大持有 60 期
卜蜂,1215.TW,8,2016/04/22,買進,27.8,2016/07/19,賣出,36.3,60,0.363967,最大持有 60 期
中興電,1513.TW,12,2016/04/22,買進,18.7,2016/07/19,賣出,18.7,60,-0.005999,最大持有 60 期
長興,1717.TW,5,2016/04/22,買進,33.1,2016/07/19,賣出,35.2,60,0.057004,最大持有 60 期
敬鵬,2355.TW,10,2016/04/22,買進,67.3,2016/07/19,賣出,70,60,0.03385,最大持有 60 期
凱基金,2883.TW,1,2016/04/22,買進,8.41,2016/07/19,賣出,7.93,60,-0.001855,最大持有 60 期
泰詠,6266.TW,11,2016/04/22,買進,18.9,2016/07/19,賣出,14,60,-0.161546,最大持有 60 期
宏正,6277.TW,9,2016/04/22,買進,80.4,2016/07/19,賣出,81.5,60,0.071514,最大持有 60 期
勤誠,8210.TW,17,2016/04/22,買進,53.5,2016/07/19,賣出,57.8,60,0.123188,最大持有 60 期
卜蜂,1215.TW,9,2016/04/25,買進,28.05,2016/07/20,賣出,36.4,60,0.355447,最大持有 60 期
敬鵬,2355.TW,11,2016/04/25,買進,67,2016/07/20,賣出,70,60,0.038465,最大持有 60 期
凱基金,2883.TW,2,2016/04/25,買進,8.43,2016/07/20,賣出,7.9,60,-0.007983,最大持有 60 期
泰詠,6266.TW,12,2016/04/25,買進,18.6,2016/07/20,賣出,14,60,-0.148089,最大持有 60 期
宏正,6277.TW,10,2016/04/25,買進,80.6,2016/07/20,賣出,81.2,60,0.064909,最大持有 60 期
勤誠,8210.TW,18,2016/04/25,買進,52.8,2016/07/20,賣出,57,60,0.122326,最大持有 60 期
榮成,1909.TW,9,2016/04/26,買進,13.9,2016/07/21,賣出,15.85,60,0.206806,最大持有 60 期
凱基金,2883.TW,3,2016/04/26,買進,8.45,2016/07/21,賣出,7.98,60,-0.000302,最大持有 60 期
宏正,6277.TW,11,2016/04/26,買進,81,2016/07/21,賣出,81.6,60,0.064909,最大持有 60 期
卜蜂,1215.TW,10,2016/04/27,買進,28,2016/07/22,賣出,35.35,60,0.318796,最大持有 60 期
榮成,1909.TW,10,2016/04/27,買進,13.85,2016/07/22,賣出,15.7,60,0.199701,最大持有 60 期
春源,2010.TW,8,2016/04/27,買進,11.3,2016/07/22,賣出,10.35,60,-0.044994,最大持有 60 期
凱基金,2883.TW,4,2016/04/27,買進,8.55,2016/07/22,賣出,7.9,60,-0.021934,最大持有 60 期
宏正,6277.TW,12,2016/04/27,買進,82.6,2016/07/22,賣出,83.3,60,0.065942,最大持有 60 期
廣積,8050.TW,7,2016/04/27,買進,58.2,2016/07/22,賣出,63,60,0.135694,最大持有 60 期
卜蜂,1215.TW,11,2016/04/28,買進,28.65,2016/07/25,賣出,34.55,60,0.25956,最大持有 60 期
榮成,1909.TW,11,2016/04/28,買進,13.7,2016/07/25,賣出,15.6,60,0.205124,最大持有 60 期
春源,2010.TW,9,2016/04/28,買進,11.05,2016/07/25,賣出,10.25,60,-0.032811,最大持有 60 期
凱基金,2883.TW,5,2016/04/28,買進,8.5,2016/07/25,賣出,7.95,60,-0.010008,最大持有 60 期
第一金,2892.TW,1,2016/04/28,買進,15.9,2016/07/25,賣出,17.5,60,0.093982,最大持有 60 期
宏正,6277.TW,13,2016/04/28,買進,81.7,2016/07/25,賣出,82.9,60,0.072509,最大持有 60 期
廣積,8050.TW,8,2016/04/28,買進,57.2,2016/07/25,賣出,61.7,60,0.13174,最大持有 60 期
京元電子,2449.TW,2,2016/04/29,買進,28.5,2016/07/26,賣出,28.5,60,-0.005991,最大持有 60 期
富爾特,6136.TW,1,2016/04/29,買進,24.15,2016/07/26,賣出,23.1,60,0.039532,最大持有 60 期
廣積,8050.TW,9,2016/04/29,買進,56.6,2016/07/26,賣出,62.6,60,0.160408,最大持有 60 期
敬鵬,2355.TW,12,2016/05/03,買進,65.6,2016/07/27,賣出,71.1,60,0.077293,最大持有 60 期
京元電子,2449.TW,3,2016/05/03,買進,28.5,2016/07/27,賣出,28.35,60,-0.011336,最大持有 60 期
第一金,2892.TW,2,2016/05/03,買進,15.95,2016/07/27,賣出,17.5,60,0.090666,最大持有 60 期
勤誠,8210.TW,19,2016/05/03,買進,52.6,2016/07/27,賣出,60.2,60,0.190001,最大持有 60 期
第一金,2892.TW,3,2016/05/04,買進,16.25,2016/07/28,賣出,17.6,60,0.076578,最大持有 60 期
勤誠,8210.TW,20,2016/05/04,買進,54.5,2016/07/28,賣出,59,60,0.125392,最大持有 60 期
第一金,2892.TW,4,2016/05/05,買進,16.15,2016/07/29,賣出,17.7,60,0.089399,最大持有 60 期
宏正,6277.TW,14,2016/05/05,買進,81,2016/07/29,賣出,82,60,0.070094,最大持有 60 期
第一金,2892.TW,5,2016/05/06,買進,16,2016/08/01,賣出,17.75,60,0.102729,最大持有 60 期
勤誠,8210.TW,21,2016/05/06,買進,54.2,2016/08/01,賣出,59.5,60,0.141204,最大持有 60 期
卜蜂,1215.TW,12,2016/05/09,買進,27.95,2016/08/02,賣出,38.7,60,0.446226,最大持有 60 期
京元電子,2449.TW,4,2016/05/09,買進,27.9,2016/08/02,賣出,31.5,60,0.122274,最大持有 60 期
宏正,6277.TW,15,2016/05/09,買進,81.9,2016/08/02,賣出,83.1,60,0.07252,最大持有 60 期
卜蜂,1215.TW,13,2016/05/10,買進,27.7,2016/08/03,賣出,38.3,60,0.444342,最大持有 60 期
敬鵬,2355.TW,13,2016/05/10,買進,66.5,2016/08/03,賣出,67.5,60,0.047454,最大持有 60 期
京元電子,2449.TW,5,2016/05/10,買進,27.95,2016/08/03,賣出,30.95,60,0.100658,最大持有 60 期
高技,5439.TW,2,2016/05/11,買進,23,2016/08/04,賣出,31.2,60,0.421953,最大持有 60 期
京元電子,2449.TW,6,2016/05/12,買進,28.6,2016/08/05,賣出,30.8,60,0.070437,最大持有 60 期
高技,5439.TW,3,2016/05/12,買進,23.15,2016/08/05,賣出,31.35,60,0.419595,最大持有 60 期
京元電子,2449.TW,7,2016/05/13,買進,28.9,2016/08/08,賣出,31,60,0.066266,最大持有 60 期
高技,5439.TW,4,2016/05/13,買進,23.65,2016/08/08,賣出,31.75,60,0.407167,最大持有 60 期
廣積,8050.TW,10,2016/05/13,買進,58.8,2016/08/08,賣出,63.8,60,0.138464,最大持有 60 期
京元電子,2449.TW,8,2016/05/16,買進,29.05,2016/08/09,賣出,31.3,60,0.070853,最大持有 60 期
高技,5439.TW,5,2016/05/16,買進,23.25,2016/08/09,賣出,31,60,0.3976,最大持有 60 期
廣積,8050.TW,11,2016/05/16,買進,59,2016/08/09,賣出,62.2,60,0.106128,最大持有 60 期
廣積,8050.TW,12,2016/05/17,買進,60,2016/08/10,賣出,64.8,60,0.133193,最大持有 60 期
高技,5439.TW,6,2016/05/18,買進,23.1,2016/08/11,賣出,30.4,60,0.379504,最大持有 60 期
廣積,8050.TW,13,2016/05/18,買進,60,2016/08/11,賣出,66,60,0.154172,最大持有 60 期
廣積,8050.TW,14,2016/05/19,買進,60.5,2016/08/12,賣出,66.3,60,0.149779,最大持有 60 期
高技,5439.TW,7,2016/05/20,買進,23.25,2016/08/15,賣出,31.15,60,0.404409,最大持有 60 期
廣積,8050.TW,15,2016/05/20,買進,60,2016/08/15,賣出,69.5,60,0.215348,最大持有 60 期
漢科,3402.TW,7,2016/05/24,買進,17.15,2016/08/17,賣出,22.6,60,0.309935,最大持有 60 期
聚積,3527.TW,6,2016/05/24,買進,69.9,2016/08/17,賣出,74.5,60,0.059367,最大持有 60 期
崇越,5434.TW,32,2016/05/24,買進,62,2016/08/17,賣出,74.4,60,0.279099,最大持有 60 期
廣積,8050.TW,16,2016/05/24,買進,61,2016/08/17,賣出,69.4,60,0.193716,最大持有 60 期
漢科,3402.TW,8,2016/05/25,買進,17.5,2016/08/18,賣出,23.2,60,0.317691,最大持有 60 期
聚積,3527.TW,7,2016/05/25,買進,69.6,2016/08/18,賣出,71.7,60,0.074354,最大持有 60 期
崇越,5434.TW,33,2016/05/25,買進,63.6,2016/08/18,賣出,76.4,60,0.280336,最大持有 60 期
廣積,8050.TW,17,2016/05/25,買進,61.6,2016/08/18,賣出,70.5,60,0.200808,最大持有 60 期
漢科,3402.TW,9,2016/05/26,買進,17.2,2016/08/19,賣出,22.1,60,0.325915,最大持有 60 期
崇越,5434.TW,34,2016/05/26,買進,63,2016/08/19,賣出,76.5,60,0.294332,最大持有 60 期
高技,5439.TW,8,2016/05/26,買進,23.8,2016/08/19,賣出,32,60,0.409435,最大持有 60 期
廣積,8050.TW,18,2016/05/26,買進,61.7,2016/08/19,賣出,69.8,60,0.187055,最大持有 60 期
漢科,3402.TW,10,2016/05/27,買進,18.15,2016/08/22,賣出,21.65,60,0.230764,最大持有 60 期
智易,3596.TW,12,2016/05/27,買進,54.7,2016/08/22,賣出,68.2,60,0.275246,最大持有 60 期
崇越,5434.TW,35,2016/05/27,買進,63.8,2016/08/22,賣出,75.3,60,0.257994,最大持有 60 期
高技,5439.TW,9,2016/05/27,買進,24.1,2016/08/22,賣出,31.6,60,0.37444,最大持有 60 期
廣積,8050.TW,19,2016/05/27,買進,63.5,2016/08/22,賣出,70,60,0.156572,最大持有 60 期
京元電子,2449.TW,9,2016/05/30,買進,29.1,2016/08/23,賣出,29.25,60,0.039315,最大持有 60 期
漢科,3402.TW,11,2016/05/30,買進,18.15,2016/08/23,賣出,21.7,60,0.233596,最大持有 60 期
聚積,3527.TW,8,2016/05/30,買進,70,2016/08/23,賣出,69.5,60,0.0355,最大持有 60 期
智易,3596.TW,13,2016/05/30,買進,53.1,2016/08/23,賣出,68.2,60,0.313951,最大持有 60 期
崇越,5434.TW,36,2016/05/30,買進,64.3,2016/08/23,賣出,75.5,60,0.251504,最大持有 60 期
高技,5439.TW,10,2016/05/30,買進,24.1,2016/08/23,賣出,32.05,60,0.394064,最大持有 60 期
廣積,8050.TW,20,2016/05/30,買進,62.7,2016/08/23,賣出,74.6,60,0.248374,最大持有 60 期
京元電子,2449.TW,10,2016/05/31,買進,29.2,2016/08/24,賣出,28.9,60,0.023433,最大持有 60 期
漢科,3402.TW,12,2016/05/31,買進,18,2016/08/24,賣出,22,60,0.261007,最大持有 60 期
聚積,3527.TW,9,2016/05/31,買進,69.2,2016/08/24,賣出,70.7,60,0.065537,最大持有 60 期
智易,3596.TW,14,2016/05/31,買進,55,2016/08/24,賣出,67.3,60,0.251654,最大持有 60 期
