商品名稱,商品代碼,序號,進場時間,進場方向,進場價格,出場時間,出場方向,出場價格,持有區間,報酬率,訊息
福懋科,8131.TW,12,2017/04/24,買進,27,2017/07/18,賣出,28,60,0.030801,最大持有 60 期
宇瞻,8271.TW,58,2017/04/24,買進,37.8,2017/07/18,賣出,41.4,60,0.153027,最大持有 60 期
裕融,9941.TW,86,2017/04/24,買進,87.8,2017/07/18,賣出,114,60,0.290591,最大持有 60 期
宏益,1452.TW,28,2017/04/25,買進,21.85,2017/07/19,賣出,22.75,60,0.084902,最大持有 60 期
和益,1709.TW,11,2017/04/25,買進,20.3,2017/07/19,賣出,19.75,60,-0.032922,最大持有 60 期
厚生,2107.TW,38,2017/04/25,買進,16.75,2017/07/19,賣出,15.45,60,-0.049895,最大持有 60 期
仁寶,2324.TW,18,2017/04/25,買進,20.5,2017/07/19,賣出,20.8,60,0.008548,最大持有 60 期
映泰,2399.TW,11,2017/04/25,買進,11,2017/07/19,賣出,18.45,60,0.667247,最大持有 60 期
超豐,2441.TW,41,2017/04/25,買進,41.8,2017/07/19,賣出,51.9,60,0.234184,最大持有 60 期
創見,2451.TW,26,2017/04/25,買進,99.5,2017/07/19,賣出,93.2,60,-0.010678,最大持有 60 期
立隆電,2472.TW,7,2017/04/25,買進,43.4,2017/07/19,賣出,41.15,60,-0.057574,最大持有 60 期
禾伸堂,3026.TW,12,2017/04/25,買進,41.5,2017/07/19,賣出,37.55,60,-0.040859,最大持有 60 期
智原,3035.TW,15,2017/04/25,買進,37.05,2017/07/19,賣出,39.1,60,0.048995,最大持有 60 期
艾訊,3088.TW,13,2017/04/25,買進,58.5,2017/07/19,賣出,57.7,60,-0.01961,最大持有 60 期
亞信,3169.TW,67,2017/04/25,買進,25.3,2017/07/19,賣出,27.6,60,0.124033,最大持有 60 期
晶睿,3454.TW,43,2017/04/25,買進,88.2,2017/07/19,賣出,80.4,60,-0.018017,最大持有 60 期
崧騰,3484.TW,18,2017/04/25,買進,41.75,2017/07/19,賣出,39.55,60,-0.05839,最大持有 60 期
昇達科,3491.TW,79,2017/04/25,買進,78.8,2017/07/19,賣出,90,60,0.192635,最大持有 60 期
聯上,4113.TW,11,2017/04/25,買進,10,2017/07/19,賣出,9.86,60,-0.019913,最大持有 60 期
松翰,5471.TW,6,2017/04/25,買進,33.8,2017/07/19,賣出,33.5,60,-0.014805,最大持有 60 期
力麒,5512.TW,11,2017/04/25,買進,9.2,2017/07/19,賣出,9.65,60,0.096097,最大持有 60 期
隆大,5519.TW,3,2017/04/25,買進,11.6,2017/07/19,賣出,11.1,60,-0.048824,最大持有 60 期
群益證,6005.TW,4,2017/04/25,買進,9.82,2017/07/19,賣出,10.05,60,0.017345,最大持有 60 期
鈞寶,6155.TW,3,2017/04/25,買進,19.65,2017/07/19,賣出,17.8,60,-0.059897,最大持有 60 期
安碁,6174.TW,1,2017/04/25,買進,15.85,2017/07/19,賣出,14.85,60,-0.068722,最大持有 60 期
大豐電,6184.TW,5,2017/04/25,買進,35.8,2017/07/19,賣出,38.3,60,0.063396,最大持有 60 期
帆宣,6196.TW,45,2017/04/25,買進,38.6,2017/07/19,賣出,39.05,60,0.058619,最大持有 60 期
盛群,6202.TW,62,2017/04/25,買進,55.8,2017/07/19,賣出,57.9,60,0.031356,最大持有 60 期
品安,8088.TW,11,2017/04/25,買進,26.1,2017/07/19,賣出,22.5,60,-0.143182,最大持有 60 期
福懋科,8131.TW,13,2017/04/25,買進,26.8,2017/07/19,賣出,28.5,60,0.057085,最大持有 60 期
宇瞻,8271.TW,59,2017/04/25,買進,37.95,2017/07/19,賣出,41.65,60,0.15541,最大持有 60 期
裕融,9941.TW,87,2017/04/25,買進,87,2017/07/19,賣出,114.5,60,0.30823,最大持有 60 期
宏益,1452.TW,29,2017/04/26,買進,22.5,2017/07/20,賣出,22.8,60,0.055748,最大持有 60 期
和益,1709.TW,12,2017/04/26,買進,20.4,2017/07/20,賣出,19.8,60,-0.035234,最大持有 60 期
厚生,2107.TW,39,2017/04/26,買進,17.15,2017/07/20,賣出,15.5,60,-0.069134,最大持有 60 期
仁寶,2324.TW,19,2017/04/26,買進,20.5,2017/07/20,賣出,20.65,60,0.001267,最大持有 60 期
映泰,2399.TW,12,2017/04/26,買進,11.4,2017/07/20,賣出,18.35,60,0.600303,最大持有 60 期
超豐,2441.TW,42,2017/04/26,買進,41.75,2017/07/20,賣出,52,60,0.238065,最大持有 60 期
創見,2451.TW,27,2017/04/26,買進,102.5,2017/07/20,賣出,93.2,60,-0.039649,最大持有 60 期
立隆電,2472.TW,8,2017/04/26,買進,43.3,2017/07/20,賣出,40.7,60,-0.065714,最大持有 60 期
禾伸堂,3026.TW,13,2017/04/26,買進,43.8,2017/07/20,賣出,37.6,60,-0.090197,最大持有 60 期
智原,3035.TW,16,2017/04/26,買進,36.5,2017/07/20,賣出,39.2,60,0.067641,最大持有 60 期
晶睿,3454.TW,44,2017/04/26,買進,88.8,2017/07/20,賣出,81.1,60,-0.016134,最大持有 60 期
崧騰,3484.TW,19,2017/04/26,買進,41.75,2017/07/20,賣出,39.75,60,-0.053612,最大持有 60 期
昇達科,3491.TW,80,2017/04/26,買進,77.9,2017/07/20,賣出,88.4,60,0.185067,最大持有 60 期
聯上,4113.TW,12,2017/04/26,買進,9.99,2017/07/20,賣出,9.85,60,-0.019921,最大持有 60 期
同協,5460.TW,8,2017/04/26,買進,12.8,2017/07/20,賣出,13.25,60,0.028967,最大持有 60 期
松翰,5471.TW,7,2017/04/26,買進,34.2,2017/07/20,賣出,34.15,60,-0.007449,最大持有 60 期
力麒,5512.TW,12,2017/04/26,買進,9.24,2017/07/20,賣出,9.65,60,0.091338,最大持有 60 期
鈞寶,6155.TW,4,2017/04/26,買進,21.7,2017/07/20,賣出,17.9,60,-0.144045,最大持有 60 期
帆宣,6196.TW,46,2017/04/26,買進,40.5,2017/07/20,賣出,39.9,60,0.030921,最大持有 60 期
盛群,6202.TW,63,2017/04/26,買進,55.1,2017/07/20,賣出,58,60,0.04632,最大持有 60 期
品安,8088.TW,12,2017/04/26,買進,25.6,2017/07/20,賣出,22.3,60,-0.134075,最大持有 60 期
福懋科,8131.TW,14,2017/04/26,買進,27,2017/07/20,賣出,26.55,60,0.051211,最大持有 60 期
宇瞻,8271.TW,60,2017/04/26,買進,38.3,2017/07/20,賣出,41.35,60,0.136683,最大持有 60 期
裕融,9941.TW,88,2017/04/26,買進,87.7,2017/07/20,賣出,113,60,0.280799,最大持有 60 期
宏益,1452.TW,30,2017/04/27,買進,22.1,2017/07/21,賣出,22.45,60,0.058464,最大持有 60 期
和益,1709.TW,13,2017/04/27,買進,20.35,2017/07/21,賣出,19.85,60,-0.030407,最大持有 60 期
厚生,2107.TW,40,2017/04/27,買進,17.05,2017/07/21,賣出,15.5,60,-0.063666,最大持有 60 期
仁寶,2324.TW,20,2017/04/27,買進,20.4,2017/07/21,賣出,20.8,60,0.013477,最大持有 60 期
超豐,2441.TW,43,2017/04/27,買進,41.95,2017/07/21,賣出,52.3,60,0.239275,最大持有 60 期
創見,2451.TW,28,2017/04/27,買進,104.5,2017/07/21,賣出,92.7,60,-0.063178,最大持有 60 期
立隆電,2472.TW,9,2017/04/27,買進,42.75,2017/07/21,賣出,40.85,60,-0.050231,最大持有 60 期
禾伸堂,3026.TW,14,2017/04/27,買進,42.65,2017/07/21,賣出,37.45,60,-0.069307,最大持有 60 期
智原,3035.TW,17,2017/04/27,買進,37.55,2017/07/21,賣出,38.8,60,0.02709,最大持有 60 期
夆典,3052.TW,8,2017/04/27,買進,8.63,2017/07/21,賣出,8.94,60,0.029704,最大持有 60 期
晶睿,3454.TW,45,2017/04/27,買進,89.8,2017/07/21,賣出,80.7,60,-0.031938,最大持有 60 期
崧騰,3484.TW,20,2017/04/27,買進,41.65,2017/07/21,賣出,39.8,60,-0.050181,最大持有 60 期
昇達科,3491.TW,81,2017/04/27,買進,79.2,2017/07/21,賣出,91.7,60,0.20904,最大持有 60 期
安馳,3528.TW,6,2017/04/27,買進,32.3,2017/07/21,賣出,32.95,60,0.101199,最大持有 60 期
聯上,4113.TW,13,2017/04/27,買進,9.99,2017/07/21,賣出,9.86,60,-0.018923,最大持有 60 期
同協,5460.TW,9,2017/04/27,買進,12.85,2017/07/21,賣出,13.2,60,0.021083,最大持有 60 期
松翰,5471.TW,8,2017/04/27,買進,34.15,2017/07/21,賣出,33.85,60,-0.014714,最大持有 60 期
力麒,5512.TW,13,2017/04/27,買進,9.25,2017/07/21,賣出,9.61,60,0.085668,最大持有 60 期
鈞寶,6155.TW,5,2017/04/27,買進,21.55,2017/07/21,賣出,17.85,60,-0.140519,最大持有 60 期
大豐電,6184.TW,6,2017/04/27,買進,35.7,2017/07/21,賣出,38.1,60,0.060824,最大持有 60 期
盛群,6202.TW,64,2017/04/27,買進,55.1,2017/07/21,賣出,57.2,60,0.031893,最大持有 60 期
品安,8088.TW,13,2017/04/27,買進,26.5,2017/07/21,賣出,22.3,60,-0.16361,最大持有 60 期
福懋科,8131.TW,15,2017/04/27,買進,27,2017/07/21,賣出,27.4,60,0.084914,最大持有 60 期
宇瞻,8271.TW,61,2017/04/27,買進,40.3,2017/07/21,賣出,41.2,60,0.076226,最大持有 60 期
泰銘,9927.TW,41,2017/04/27,買進,38.05,2017/07/21,賣出,39.7,60,0.037101,最大持有 60 期
裕融,9941.TW,89,2017/04/27,買進,88.7,2017/07/21,賣出,113,60,0.266316,最大持有 60 期
宏益,1452.TW,31,2017/04/28,買進,22.75,2017/07/24,賣出,22.1,60,0.012103,最大持有 60 期
和益,1709.TW,14,2017/04/28,買進,20.4,2017/07/24,賣出,20,60,-0.025503,最大持有 60 期
厚生,2107.TW,41,2017/04/28,買進,17,2017/07/24,賣出,15.35,60,-0.070051,最大持有 60 期
仁寶,2324.TW,21,2017/04/28,買進,20.15,2017/07/24,賣出,20.8,60,0.026081,最大持有 60 期
映泰,2399.TW,13,2017/04/28,買進,12.05,2017/07/24,賣出,17.2,60,0.418834,最大持有 60 期
超豐,2441.TW,44,2017/04/28,買進,42.25,2017/07/24,賣出,52.5,60,0.235172,最大持有 60 期
創見,2451.TW,29,2017/04/28,買進,103.5,2017/07/24,賣出,92.7,60,-0.054085,最大持有 60 期
立隆電,2472.TW,10,2017/04/28,買進,41.85,2017/07/24,賣出,40.85,60,-0.029764,最大持有 60 期
禾伸堂,3026.TW,15,2017/04/28,買進,42.6,2017/07/24,賣出,37.55,60,-0.065788,最大持有 60 期
智原,3035.TW,18,2017/04/28,買進,38,2017/07/24,賣出,39.3,60,0.027901,最大持有 60 期
夆典,3052.TW,9,2017/04/28,買進,8.6,2017/07/24,賣出,8.89,60,0.02751,最大持有 60 期
晶睿,3454.TW,46,2017/04/28,買進,89.1,2017/07/24,賣出,80.3,60,-0.029152,最大持有 60 期
崧騰,3484.TW,21,2017/04/28,買進,41.2,2017/07/24,賣出,39.9,60,-0.037345,最大持有 60 期
昇達科,3491.TW,82,2017/04/28,買進,78.1,2017/07/24,賣出,90.3,60,0.207382,最大持有 60 期
聯上,4113.TW,14,2017/04/28,買進,10,2017/07/24,賣出,9.88,60,-0.01789,最大持有 60 期
松翰,5471.TW,9,2017/04/28,買進,34.5,2017/07/24,賣出,32.15,60,-0.021593,最大持有 60 期
力麒,5512.TW,14,2017/04/28,買進,9.32,2017/07/24,賣出,9.53,60,0.068519,最大持有 60 期
鈞寶,6155.TW,6,2017/04/28,買進,21.1,2017/07/24,賣出,17.9,60,-0.119438,最大持有 60 期
盛群,6202.TW,65,2017/04/28,買進,55.3,2017/07/24,賣出,58,60,0.04258,最大持有 60 期
品安,8088.TW,14,2017/04/28,買進,25.75,2017/07/24,賣出,22.1,60,-0.146909,最大持有 60 期
福懋科,8131.TW,16,2017/04/28,買進,27.6,2017/07/24,賣出,27.55,60,0.067182,最大持有 60 期
宇瞻,8271.TW,62,2017/04/28,買進,39.85,2017/07/24,賣出,40.85,60,0.079137,最大持有 60 期
泰銘,9927.TW,42,2017/04/28,買進,37.6,2017/07/24,賣出,39.55,60,0.045589,最大持有 60 期
裕融,9941.TW,90,2017/04/28,買進,88.2,2017/07/24,賣出,112.5,60,0.267882,最大持有 60 期
宏益,1452.TW,32,2017/05/02,買進,22.65,2017/07/25,賣出,22.3,60,0.025813,最大持有 60 期
和益,1709.TW,15,2017/05/02,買進,20.3,2017/07/25,賣出,19.85,60,-0.028033,最大持有 60 期
厚生,2107.TW,42,2017/05/02,買進,16.85,2017/07/25,賣出,15.25,60,-0.067825,最大持有 60 期
仁寶,2324.TW,22,2017/05/02,買進,20.25,2017/07/25,賣出,20.75,60,0.01859,最大持有 60 期
超豐,2441.TW,45,2017/05/02,買進,42.5,2017/07/25,賣出,53.1,60,0.241918,最大持有 60 期
創見,2451.TW,30,2017/05/02,買進,103,2017/07/25,賣出,92,60,-0.056629,最大持有 60 期
立隆電,2472.TW,11,2017/05/02,買進,41.95,2017/07/25,賣出,41.1,60,-0.026207,最大持有 60 期
禾伸堂,3026.TW,16,2017/05/02,買進,41.95,2017/07/25,賣出,37.8,60,-0.044997,最大持有 60 期
智原,3035.TW,19,2017/05/02,買進,37.5,2017/07/25,賣出,39.05,60,0.034987,最大持有 60 期
艾訊,3088.TW,14,2017/05/02,買進,58.9,2017/07/25,賣出,58.5,60,-0.012814,最大持有 60 期
亞信,3169.TW,68,2017/05/02,買進,25.25,2017/07/25,賣出,28.3,60,0.154837,最大持有 60 期
融程電,3416.TW,33,2017/05/02,買進,57,2017/07/25,賣出,56.7,60,0.039685,最大持有 60 期
晶睿,3454.TW,47,2017/05/02,買進,89.4,2017/07/25,賣出,81.3,60,-0.02038,最大持有 60 期
崧騰,3484.TW,22,2017/05/02,買進,41.55,2017/07/25,賣出,39.95,60,-0.044248,最大持有 60 期
安馳,3528.TW,7,2017/05/02,買進,33.05,2017/07/25,賣出,32.85,60,0.072938,最大持有 60 期
聯上,4113.TW,15,2017/05/02,買進,10.25,2017/07/25,賣出,9.84,60,-0.045794,最大持有 60 期
同協,5460.TW,10,2017/05/02,買進,12.8,2017/07/25,賣出,13.2,60,0.025084,最大持有 60 期
松翰,5471.TW,10,2017/05/02,買進,36,2017/07/25,賣出,33.3,60,-0.028915,最大持有 60 期
力麒,5512.TW,15,2017/05/02,買進,9.34,2017/07/25,賣出,9.5,60,0.062882,最大持有 60 期
隆大,5519.TW,4,2017/05/02,買進,11.65,2017/07/25,賣出,11.1,60,-0.052906,最大持有 60 期
盛群,6202.TW,66,2017/05/02,買進,56.2,2017/07/25,賣出,58.2,60,0.02952,最大持有 60 期
飛捷,6206.TW,34,2017/05/02,買進,104,2017/07/25,賣出,97.8,60,-0.065249,最大持有 60 期
品安,8088.TW,15,2017/05/02,買進,25.7,2017/07/25,賣出,22,60,-0.149201,最大持有 60 期
福懋科,8131.TW,17,2017/05/02,買進,29,2017/07/25,賣出,27.15,60,0.0008,最大持有 60 期
宇瞻,8271.TW,63,2017/05/02,買進,39.8,2017/07/25,賣出,41.45,60,0.09638,最大持有 60 期
泰銘,9927.TW,43,2017/05/02,買進,38.2,2017/07/25,賣出,39.65,60,0.031715,最大持有 60 期
裕融,9941.TW,91,2017/05/02,買進,88.5,2017/07/25,賣出,116,60,0.302873,最大持有 60 期
宏益,1452.TW,33,2017/05/03,買進,22.85,2017/07/26,賣出,22.4,60,0.021304,最大持有 60 期
和益,1709.TW,16,2017/05/03,買進,20.3,2017/07/26,賣出,19.9,60,-0.025585,最大持有 60 期
厚生,2107.TW,43,2017/05/03,買進,16.95,2017/07/26,賣出,15.35,60,-0.067265,最大持有 60 期
仁寶,2324.TW,23,2017/05/03,買進,20.5,2017/07/26,賣出,20.65,60,0.00129,最大持有 60 期
映泰,2399.TW,14,2017/05/03,買進,11.6,2017/07/26,賣出,16.75,60,0.435258,最大持有 60 期
超豐,2441.TW,46,2017/05/03,買進,42.4,2017/07/26,賣出,51.5,60,0.207337,最大持有 60 期
創見,2451.TW,31,2017/05/03,買進,104.5,2017/07/26,賣出,91.1,60,-0.079334,最大持有 60 期
禾伸堂,3026.TW,17,2017/05/03,買進,41.4,2017/07/26,賣出,37.45,60,-0.041228,最大持有 60 期
智原,3035.TW,20,2017/05/03,買進,36.65,2017/07/26,賣出,39.1,60,0.060399,最大持有 60 期
夆典,3052.TW,10,2017/05/03,買進,8.7,2017/07/26,賣出,8.8,60,0.005403,最大持有 60 期
亞信,3169.TW,69,2017/05/03,買進,24.95,2017/07/26,賣出,27.7,60,0.144106,最大持有 60 期
融程電,3416.TW,34,2017/05/03,買進,57.9,2017/07/26,賣出,56.4,60,0.018061,最大持有 60 期
晶睿,3454.TW,48,2017/05/03,買進,88.6,2017/07/26,賣出,80.6,60,-0.019995,最大持有 60 期
崧騰,3484.TW,23,2017/05/03,買進,41.85,2017/07/26,賣出,40.55,60,-0.0369,最大持有 60 期
安馳,3528.TW,8,2017/05/03,買進,33.5,2017/07/26,賣出,32.8,60,0.056876,最大持有 60 期
聯上,4113.TW,16,2017/05/03,買進,10.1,2017/07/26,賣出,9.86,60,-0.029597,最大持有 60 期
松翰,5471.TW,11,2017/05/03,買進,35.6,2017/07/26,賣出,33.45,60,-0.013577,最大持有 60 期
通泰,5487.TW,12,2017/05/03,買進,26.7,2017/07/26,賣出,24.95,60,0.006762,最大持有 60 期
力麒,5512.TW,16,2017/05/03,買進,9.35,2017/07/26,賣出,9.58,60,0.070675,最大持有 60 期
盛群,6202.TW,67,2017/05/03,買進,59,2017/07/26,賣出,58.4,60,-0.016135,最大持有 60 期
飛捷,6206.TW,35,2017/05/03,買進,104,2017/07/26,賣出,97.7,60,-0.066205,最大持有 60 期
品安,8088.TW,16,2017/05/03,買進,25.15,2017/07/26,賣出,22.05,60,-0.12861,最大持有 60 期
福懋科,8131.TW,18,2017/05/03,買進,28.5,2017/07/26,賣出,27.6,60,0.03522,最大持有 60 期
宇瞻,8271.TW,64,2017/05/03,買進,39.6,2017/07/26,賣出,41.3,60,0.09792,最大持有 60 期
裕融,9941.TW,92,2017/05/03,買進,88.3,2017/07/26,賣出,111,60,0.305815,最大持有 60 期
和益,1709.TW,17,2017/05/04,買進,20.25,2017/07/27,賣出,20,60,-0.018263,最大持有 60 期
厚生,2107.TW,44,2017/05/04,買進,16.85,2017/07/27,賣出,15.35,60,-0.061696,最大持有 60 期
仁寶,2324.TW,24,2017/05/04,買進,20.55,2017/07/27,賣出,20.1,60,0.032226,最大持有 60 期
映泰,2399.TW,15,2017/05/04,買進,11.4,2017/07/27,賣出,16.9,60,0.473613,最大持有 60 期
超豐,2441.TW,47,2017/05/04,買進,42.55,2017/07/27,賣出,51.5,60,0.203169,最大持有 60 期
創見,2451.TW,32,2017/05/04,買進,103,2017/07/27,賣出,90.7,60,-0.069973,最大持有 60 期
禾伸堂,3026.TW,18,2017/05/04,買進,41.7,2017/07/27,賣出,37.55,60,-0.045556,最大持有 60 期
智原,3035.TW,21,2017/05/04,買進,36.2,2017/07/27,賣出,39.4,60,0.081908,最大持有 60 期
亞信,3169.TW,70,2017/05/04,買進,26.2,2017/07/27,賣出,27.7,60,0.089336,最大持有 60 期
晶睿,3454.TW,49,2017/05/04,買進,84.3,2017/07/27,賣出,80.5,60,0.028579,最大持有 60 期
崧騰,3484.TW,24,2017/05/04,買進,41.55,2017/07/27,賣出,40.55,60,-0.029897,最大持有 60 期
安馳,3528.TW,9,2017/05/04,買進,33.5,2017/07/27,賣出,32.8,60,0.056867,最大持有 60 期
聯上,4113.TW,17,2017/05/04,買進,10.15,2017/07/27,賣出,9.82,60,-0.038323,最大持有 60 期
同協,5460.TW,11,2017/05/04,買進,12.8,2017/07/27,賣出,13.15,60,0.021201,最大持有 60 期
松翰,5471.TW,12,2017/05/04,買進,35.6,2017/07/27,賣出,33.35,60,-0.016509,最大持有 60 期
力麒,5512.TW,17,2017/05/04,買進,9.31,2017/07/27,賣出,9.57,60,0.074164,最大持有 60 期
鈞寶,6155.TW,7,2017/05/04,買進,21.9,2017/07/27,賣出,18.05,60,-0.144754,最大持有 60 期
盛群,6202.TW,68,2017/05/04,買進,58,2017/07/27,賣出,58.4,60,0.0009,最大持有 60 期
飛捷,6206.TW,36,2017/05/04,買進,103,2017/07/27,賣出,97.7,60,-0.057153,最大持有 60 期
品安,8088.TW,17,2017/05/04,買進,24.5,2017/07/27,賣出,22.1,60,-0.103352,最大持有 60 期
福懋科,8131.TW,19,2017/05/04,買進,28.1,2017/07/27,賣出,28.1,60,0.069074,最大持有 60 期
宇瞻,8271.TW,65,2017/05/04,買進,39.1,2017/07/27,賣出,41.25,60,0.110665,最大持有 60 期
泰銘,9927.TW,44,2017/05/04,買進,38,2017/07/27,賣出,39.75,60,0.039786,最大持有 60 期
和益,1709.TW,18,2017/05/05,買進,20.25,2017/07/28,賣出,20,60,-0.0183,最大持有 60 期
仁寶,2324.TW,25,2017/05/05,買進,20.55,2017/07/28,賣出,20,60,0.027061,最大持有 60 期
映泰,2399.TW,16,2017/05/05,買進,11.65,2017/07/28,賣出,16.7,60,0.424716,最大持有 60 期
超豐,2441.TW,48,2017/05/05,買進,43.7,2017/07/28,賣出,51.3,60,0.16686,最大持有 60 期
創見,2451.TW,33,2017/05/05,買進,102.5,2017/07/28,賣出,90,60,-0.072622,最大持有 60 期
禾伸堂,3026.TW,19,2017/05/05,買進,41.75,2017/07/28,賣出,37.25,60,-0.054399,最大持有 60 期
智原,3035.TW,22,2017/05/05,買進,37,2017/07/28,賣出,39.65,60,0.065085,最大持有 60 期
亞信,3169.TW,71,2017/05/05,買進,26.2,2017/07/28,賣出,28.5,60,0.120914,最大持有 60 期
融程電,3416.TW,35,2017/05/05,買進,58.6,2017/07/28,賣出,57,60,0.016627,最大持有 60 期
崧騰,3484.TW,25,2017/05/05,買進,42.05,2017/07/28,賣出,40.45,60,-0.043796,最大持有 60 期
聯上,4113.TW,18,2017/05/05,買進,10.1,2017/07/28,賣出,9.82,60,-0.033548,最大持有 60 期
松翰,5471.TW,13,2017/05/05,買進,35.9,2017/07/28,賣出,32.95,60,-0.036466,最大持有 60 期
力麒,5512.TW,18,2017/05/05,買進,9.31,2017/07/28,賣出,9.75,60,0.094364,最大持有 60 期
隆大,5519.TW,5,2017/05/05,買進,11.6,2017/07/28,賣出,11,60,-0.057418,最大持有 60 期
鈞寶,6155.TW,8,2017/05/05,買進,22,2017/07/28,賣出,18.1,60,-0.146381,最大持有 60 期
盛群,6202.TW,69,2017/05/05,買進,59,2017/07/28,賣出,57.9,60,-0.024543,最大持有 60 期
瀧澤科,6609.TW,1,2017/05/05,買進,23.1,2017/07/28,賣出,23.1,60,0.01947,最大持有 60 期
品安,8088.TW,18,2017/05/05,買進,24.7,2017/07/28,賣出,21.9,60,-0.11871,最大持有 60 期
福懋科,8131.TW,20,2017/05/05,買進,28.5,2017/07/28,賣出,28.1,60,0.054002,最大持有 60 期
宇瞻,8271.TW,66,2017/05/05,買進,39.25,2017/07/28,賣出,41.05,60,0.10104,最大持有 60 期
泰銘,9927.TW,45,2017/05/05,買進,38.2,2017/07/28,賣出,39.45,60,0.026527,最大持有 60 期
裕融,9941.TW,93,2017/05/05,買進,87.7,2017/07/28,賣出,109,60,0.291019,最大持有 60 期
和益,1709.TW,19,2017/05/08,買進,20,2017/07/31,賣出,19.95,60,-0.008499,最大持有 60 期
仁寶,2324.TW,26,2017/05/08,買進,20.4,2017/07/31,賣出,20.05,60,0.037222,最大持有 60 期
映泰,2399.TW,17,2017/05/08,買進,11.1,2017/07/31,賣出,16.6,60,0.486258,最大持有 60 期
超豐,2441.TW,49,2017/05/08,買進,43.95,2017/07/31,賣出,51.2,60,0.157949,最大持有 60 期
創見,2451.TW,34,2017/05/08,買進,104,2017/07/31,賣出,89.5,60,-0.091247,最大持有 60 期
禾伸堂,3026.TW,20,2017/05/08,買進,41,2017/07/31,賣出,37,60,-0.04354,最大持有 60 期
夆典,3052.TW,11,2017/05/08,買進,8.7,2017/07/31,賣出,8.8,60,0.005427,最大持有 60 期
亞信,3169.TW,72,2017/05/08,買進,26.7,2017/07/31,賣出,29.7,60,0.146118,最大持有 60 期
融程電,3416.TW,36,2017/05/08,買進,58.8,2017/07/31,賣出,56.4,60,0.002535,最大持有 60 期
崧騰,3484.TW,26,2017/05/08,買進,42.7,2017/07/31,賣出,40.4,60,-0.059539,最大持有 60 期
華擎,3515.TW,21,2017/05/08,買進,46.6,2017/07/31,賣出,72,60,0.536043,最大持有 60 期
安馳,3528.TW,10,2017/05/08,買進,33.3,2017/07/31,賣出,32.7,60,0.059982,最大持有 60 期
聯上,4113.TW,19,2017/05/08,買進,9.98,2017/07/31,賣出,9.82,60,-0.021892,最大持有 60 期
力麒,5512.TW,19,2017/05/08,買進,9.38,2017/07/31,賣出,9.7,60,0.080574,最大持有 60 期
鈞寶,6155.TW,9,2017/05/08,買進,21.5,2017/07/31,賣出,18.1,60,-0.126593,最大持有 60 期
盛群,6202.TW,70,2017/05/08,買進,58.6,2017/07/31,賣出,58.6,60,-0.006038,最大持有 60 期
長華*,8070.TW,1,2017/05/08,買進,160,2017/07/31,賣出,137.5,60,-0.088714,最大持有 60 期
品安,8088.TW,19,2017/05/08,買進,24.6,2017/07/31,賣出,21.85,60,-0.117176,最大持有 60 期
福懋科,8131.TW,21,2017/05/08,買進,28.6,2017/07/31,賣出,28.1,60,0.050323,最大持有 60 期
宇瞻,8271.TW,67,2017/05/08,買進,39.35,2017/07/31,賣出,40.6,60,0.086211,最大持有 60 期
裕融,9941.TW,94,2017/05/08,買進,87,2017/07/31,賣出,111.5,60,0.331306,最大持有 60 期
和益,1709.TW,20,2017/05/09,買進,19.85,2017/08/01,賣出,20.15,60,0.009016,最大持有 60 期
仁寶,2324.TW,27,2017/05/09,買進,20.4,2017/08/01,賣出,20.2,60,0.04499,最大持有 60 期
映泰,2399.TW,18,2017/05/09,買進,10.45,2017/08/01,賣出,16.6,60,0.579023,最大持有 60 期
創見,2451.TW,35,2017/05/09,買進,99.1,2017/08/01,賣出,89.8,60,-0.043007,最大持有 60 期
亞信,3169.TW,73,2017/05/09,買進,25.9,2017/08/01,賣出,29.35,60,0.1676,最大持有 60 期
華擎,3515.TW,22,2017/05/09,買進,49.5,2017/08/01,賣出,71.1,60,0.427723,最大持有 60 期
聯上,4113.TW,20,2017/05/09,買進,9.98,2017/08/01,賣出,9.82,60,-0.021927,最大持有 60 期
力麒,5512.TW,20,2017/05/09,買進,9.2,2017/08/01,賣出,9.98,60,0.133547,最大持有 60 期
長華*,8070.TW,2,2017/05/09,買進,155.5,2017/08/01,賣出,136.5,60,-0.069081,最大持有 60 期
品安,8088.TW,20,2017/05/09,買進,23.65,2017/08/01,賣出,22.25,60,-0.064894,最大持有 60 期
泰銘,9927.TW,46,2017/05/09,買進,38.05,2017/08/01,賣出,39.75,60,0.038395,最大持有 60 期
和益,1709.TW,21,2017/05/10,買進,19.7,2017/08/02,賣出,20.35,60,0.026822,最大持有 60 期
映泰,2399.TW,19,2017/05/10,買進,10.55,2017/08/02,賣出,16.8,60,0.583113,最大持有 60 期
創見,2451.TW,36,2017/05/10,買進,98.1,2017/08/02,賣出,90.7,60,-0.023463,最大持有 60 期
亞信,3169.TW,74,2017/05/10,買進,27,2017/08/02,賣出,30.25,60,0.154558,最大持有 60 期
華擎,3515.TW,23,2017/05/10,買進,50.4,2017/08/02,賣出,68.8,60,0.356697,最大持有 60 期
安馳,3528.TW,11,2017/05/10,買進,33.3,2017/08/02,賣出,32.95,60,0.068096,最大持有 60 期
力麒,5512.TW,21,2017/05/10,買進,9.1,2017/08/02,賣出,9.91,60,0.138006,最大持有 60 期
隆大,5519.TW,6,2017/05/10,買進,11.45,2017/08/02,賣出,11.1,60,-0.036326,最大持有 60 期
