商品名稱,商品代碼,序號,進場時間,進場方向,進場價格,出場時間,出場方向,出場價格,持有區間,報酬率,訊息
伸興,1558.TW,15,2018/08/07,買進,136,2018/10/31,賣出,143.5,60,0.048849,最大持有 60 期
國際中橡,2104.TW,96,2018/08/07,買進,48.25,2018/10/31,賣出,34.6,60,-0.18583,最大持有 60 期
華邦電,2344.TW,21,2018/08/07,買進,19.1,2018/10/31,賣出,13.4,60,-0.262789,最大持有 60 期
佳世達,2352.TW,21,2018/08/07,買進,21.95,2018/10/31,賣出,17.55,60,-0.205246,最大持有 60 期
彰銀,2801.TW,98,2018/08/07,買進,18.05,2018/10/31,賣出,17.55,60,0.030906,最大持有 60 期
臺企銀,2834.TW,34,2018/08/07,買進,10.15,2018/10/31,賣出,10.2,60,0.066155,最大持有 60 期
欣銓,3264.TW,68,2018/08/07,買進,38.15,2018/10/31,賣出,26.85,60,-0.268771,最大持有 60 期
漢科,3402.TW,121,2018/08/07,買進,32.65,2018/10/31,賣出,28.65,60,-0.127785,最大持有 60 期
順天,5525.TW,17,2018/08/07,買進,20.5,2018/10/31,賣出,19.7,60,-0.04481,最大持有 60 期
矽創,8016.TW,79,2018/08/07,買進,98.7,2018/10/31,賣出,80,60,-0.194359,最大持有 60 期
永裕,1323.TW,72,2018/08/08,買進,37.6,2018/11/01,賣出,32.9,60,-0.130249,最大持有 60 期
伸興,1558.TW,16,2018/08/08,買進,138,2018/11/01,賣出,142,60,0.02281,最大持有 60 期
世鎧,2063.TW,1,2018/08/08,買進,40.1,2018/11/01,賣出,34.65,60,-0.14109,最大持有 60 期
國際中橡,2104.TW,97,2018/08/08,買進,48.6,2018/11/01,賣出,35.9,60,-0.161347,最大持有 60 期
華邦電,2344.TW,22,2018/08/08,買進,19.25,2018/11/01,賣出,13.7,60,-0.25214,最大持有 60 期
錩新,2415.TW,31,2018/08/08,買進,31.4,2018/11/01,賣出,21.05,60,-0.33366,最大持有 60 期
興勤,2428.TW,123,2018/08/08,買進,86.1,2018/11/01,賣出,64,60,-0.225929,最大持有 60 期
彰銀,2801.TW,99,2018/08/08,買進,18.1,2018/11/01,賣出,17.45,60,0.0222,最大持有 60 期
臺企銀,2834.TW,35,2018/08/08,買進,10.25,2018/11/01,賣出,10.2,60,0.055738,最大持有 60 期
欣銓,3264.TW,69,2018/08/08,買進,38.45,2018/11/01,賣出,27.7,60,-0.251525,最大持有 60 期
漢科,3402.TW,122,2018/08/08,買進,32.5,2018/11/01,賣出,29.2,60,-0.106934,最大持有 60 期
金洲,4417.TW,32,2018/08/08,買進,36.5,2018/11/01,賣出,34.65,60,-0.056207,最大持有 60 期
順天,5525.TW,18,2018/08/08,買進,20.5,2018/11/01,賣出,19.7,60,-0.044789,最大持有 60 期
泰詠,6266.TW,88,2018/08/08,買進,15.6,2018/11/01,賣出,18,60,0.146922,最大持有 60 期
台表科,6278.TW,9,2018/08/08,買進,26.8,2018/11/01,賣出,36.3,60,0.34643,最大持有 60 期
矽創,8016.TW,80,2018/08/08,買進,97.9,2018/11/01,賣出,83.2,60,-0.155191,最大持有 60 期
世鎧,2063.TW,2,2018/08/09,買進,40.1,2018/11/02,賣出,34.8,60,-0.137392,最大持有 60 期
國際中橡,2104.TW,98,2018/08/09,買進,48.5,2018/11/02,賣出,35.9,60,-0.15962,最大持有 60 期
華邦電,2344.TW,23,2018/08/09,買進,19.4,2018/11/02,賣出,14.2,60,-0.230875,最大持有 60 期
錩新,2415.TW,32,2018/08/09,買進,31,2018/11/02,賣出,21.55,60,-0.309,最大持有 60 期
興勤,2428.TW,124,2018/08/09,買進,86.8,2018/11/02,賣出,64.9,60,-0.221387,最大持有 60 期
彰銀,2801.TW,100,2018/08/09,買進,18.1,2018/11/02,賣出,17.6,60,0.030987,最大持有 60 期
臺企銀,2834.TW,36,2018/08/09,買進,10.25,2018/11/02,賣出,10.25,60,0.060913,最大持有 60 期
聯邦銀,2838.TW,62,2018/08/09,買進,10.6,2018/11/02,賣出,9.78,60,-0.018966,最大持有 60 期
欣銓,3264.TW,70,2018/08/09,買進,38.35,2018/11/02,賣出,27.8,60,-0.246841,最大持有 60 期
漢科,3402.TW,123,2018/08/09,買進,32.35,2018/11/02,賣出,29.3,60,-0.099724,最大持有 60 期
世禾,3551.TW,4,2018/08/09,買進,33.8,2018/11/02,賣出,29.5,60,-0.132463,最大持有 60 期
金洲,4417.TW,33,2018/08/09,買進,38.5,2018/11/02,賣出,35.35,60,-0.087362,最大持有 60 期
順天,5525.TW,19,2018/08/09,買進,20.5,2018/11/02,賣出,19.95,60,-0.032604,最大持有 60 期
台表科,6278.TW,10,2018/08/09,買進,27.5,2018/11/02,賣出,36.3,60,0.312026,最大持有 60 期
矽創,8016.TW,81,2018/08/09,買進,100,2018/11/02,賣出,86.8,60,-0.137242,最大持有 60 期
至上,8112.TW,127,2018/08/09,買進,32.5,2018/11/02,賣出,28.25,60,-0.135997,最大持有 60 期
國際中橡,2104.TW,99,2018/08/10,買進,48.25,2018/11/05,賣出,35.8,60,-0.157611,最大持有 60 期
錩新,2415.TW,33,2018/08/10,買進,31,2018/11/05,賣出,21.7,60,-0.304267,最大持有 60 期
興勤,2428.TW,125,2018/08/10,買進,86.9,2018/11/05,賣出,64.6,60,-0.225919,最大持有 60 期
漢平,2488.TW,69,2018/08/10,買進,33.6,2018/11/05,賣出,31.65,60,-0.007453,最大持有 60 期
台驊控股,2636.TW,15,2018/08/10,買進,25.1,2018/11/05,賣出,25.4,60,0.005828,最大持有 60 期
彰銀,2801.TW,101,2018/08/10,買進,18.1,2018/11/05,賣出,17.65,60,0.03395,最大持有 60 期
聯邦銀,2838.TW,63,2018/08/10,買進,10,2018/11/05,賣出,9.79,60,-0.026851,最大持有 60 期
健鼎,3044.TW,71,2018/08/10,買進,91.8,2018/11/05,賣出,79.1,60,-0.143479,最大持有 60 期
欣銓,3264.TW,71,2018/08/10,買進,39.1,2018/11/05,賣出,27.85,60,-0.259951,最大持有 60 期
漢科,3402.TW,124,2018/08/10,買進,32.15,2018/11/05,賣出,29.25,60,-0.095666,最大持有 60 期
世禾,3551.TW,5,2018/08/10,買進,33.55,2018/11/05,賣出,29.6,60,-0.123056,最大持有 60 期
金洲,4417.TW,34,2018/08/10,買進,37.9,2018/11/05,賣出,35,60,-0.082057,最大持有 60 期
泰詠,6266.TW,89,2018/08/10,買進,16.55,2018/11/05,賣出,17.95,60,0.078199,最大持有 60 期
台表科,6278.TW,11,2018/08/10,買進,27.3,2018/11/05,賣出,36.6,60,0.332568,最大持有 60 期
矽創,8016.TW,82,2018/08/10,買進,98,2018/11/05,賣出,87.3,60,-0.114529,最大持有 60 期
國際中橡,2104.TW,100,2018/08/13,買進,48.2,2018/11/06,賣出,35.8,60,-0.156766,最大持有 60 期
南帝,2108.TW,54,2018/08/13,買進,31.05,2018/11/06,賣出,29.8,60,-0.046026,最大持有 60 期
錩新,2415.TW,34,2018/08/13,買進,29.4,2018/11/06,賣出,20.8,60,-0.296803,最大持有 60 期
興勤,2428.TW,126,2018/08/13,買進,86,2018/11/06,賣出,64.6,60,-0.217853,最大持有 60 期
漢平,2488.TW,70,2018/08/13,買進,33.9,2018/11/06,賣出,31.8,60,-0.011663,最大持有 60 期
萬海,2615.TW,1,2018/08/13,買進,16.8,2018/11/06,賣出,15.35,60,-0.091783,最大持有 60 期
台驊控股,2636.TW,16,2018/08/13,買進,24.6,2018/11/06,賣出,24.9,60,0.006009,最大持有 60 期
彰銀,2801.TW,102,2018/08/13,買進,18.25,2018/11/06,賣出,17.7,60,0.028297,最大持有 60 期
聯邦銀,2838.TW,64,2018/08/13,買進,10.05,2018/11/06,賣出,9.77,60,-0.033699,最大持有 60 期
遠東銀,2845.TW,31,2018/08/13,買進,10.6,2018/11/06,賣出,9.93,60,-0.001711,最大持有 60 期
永豐金,2890.TW,14,2018/08/13,買進,11.5,2018/11/06,賣出,10.45,60,-0.03797,最大持有 60 期
統一超,2912.TW,41,2018/08/13,買進,310,2018/11/06,賣出,328,60,0.051695,最大持有 60 期
健鼎,3044.TW,72,2018/08/13,買進,92,2018/11/06,賣出,76.2,60,-0.176707,最大持有 60 期
欣銓,3264.TW,72,2018/08/13,買進,39.5,2018/11/06,賣出,26.5,60,-0.302966,最大持有 60 期
泰詠,6266.TW,90,2018/08/13,買進,17.9,2018/11/06,賣出,18.1,60,0.005064,最大持有 60 期
台表科,6278.TW,12,2018/08/13,買進,26.05,2018/11/06,賣出,35.05,60,0.337309,最大持有 60 期
矽創,8016.TW,83,2018/08/13,買進,96.9,2018/11/06,賣出,84.3,60,-0.13539,最大持有 60 期
博大,8109.TW,39,2018/08/13,買進,73.8,2018/11/06,賣出,73.1,60,-0.015452,最大持有 60 期
宏全,9939.TW,12,2018/08/13,買進,53.7,2018/11/06,賣出,48.1,60,-0.109664,最大持有 60 期
國際中橡,2104.TW,101,2018/08/14,買進,47.7,2018/11/07,賣出,36.2,60,-0.138345,最大持有 60 期
南帝,2108.TW,55,2018/08/14,買進,30.8,2018/11/07,賣出,29.5,60,-0.047851,最大持有 60 期
錩新,2415.TW,35,2018/08/14,買進,29,2018/11/07,賣出,21.2,60,-0.273345,最大持有 60 期
興勤,2428.TW,127,2018/08/14,買進,85.7,2018/11/07,賣出,65.5,60,-0.204133,最大持有 60 期
漢平,2488.TW,71,2018/08/14,買進,33.2,2018/11/07,賣出,32.4,60,0.0283,最大持有 60 期
萬海,2615.TW,2,2018/08/14,買進,16.8,2018/11/07,賣出,15.3,60,-0.094742,最大持有 60 期
彰銀,2801.TW,103,2018/08/14,買進,18.1,2018/11/07,賣出,17.8,60,0.042711,最大持有 60 期
聯邦銀,2838.TW,65,2018/08/14,買進,10,2018/11/07,賣出,9.91,60,-0.014922,最大持有 60 期
遠東銀,2845.TW,32,2018/08/14,買進,10.45,2018/11/07,賣出,10.1,60,0.030014,最大持有 60 期
永豐金,2890.TW,15,2018/08/14,買進,11.35,2018/11/07,賣出,10.6,60,-0.011199,最大持有 60 期
信邦,3023.TW,135,2018/08/14,買進,85.5,2018/11/07,賣出,85.4,60,-0.007147,最大持有 60 期
健鼎,3044.TW,73,2018/08/14,買進,92.9,2018/11/07,賣出,78.8,60,-0.156852,最大持有 60 期
欣銓,3264.TW,73,2018/08/14,買進,39.9,2018/11/07,賣出,27.6,60,-0.28134,最大持有 60 期
加百裕,3323.TW,1,2018/08/14,買進,38.7,2018/11/07,賣出,31.55,60,-0.189651,最大持有 60 期
世禾,3551.TW,6,2018/08/14,買進,33.65,2018/11/07,賣出,30.5,60,-0.09909,最大持有 60 期
科嘉-KY,5215.TW,1,2018/08/14,買進,27.4,2018/11/07,賣出,26.4,60,-0.042227,最大持有 60 期
聰泰,5474.TW,12,2018/08/14,買進,68.8,2018/11/07,賣出,68.5,60,-0.010356,最大持有 60 期
泰詠,6266.TW,91,2018/08/14,買進,17.75,2018/11/07,賣出,18.05,60,0.010739,最大持有 60 期
矽創,8016.TW,84,2018/08/14,買進,92.5,2018/11/07,賣出,87,60,-0.06502,最大持有 60 期
宏全,9939.TW,13,2018/08/14,買進,53.4,2018/11/07,賣出,48.4,60,-0.099058,最大持有 60 期
新纖,1409.TW,1,2018/08/15,買進,13.9,2018/11/08,賣出,11.1,60,-0.177112,最大持有 60 期
國際中橡,2104.TW,102,2018/08/15,買進,48.35,2018/11/08,賣出,36.8,60,-0.135869,最大持有 60 期
南帝,2108.TW,56,2018/08/15,買進,32.15,2018/11/08,賣出,29.25,60,-0.095649,最大持有 60 期
錩新,2415.TW,36,2018/08/15,買進,29.45,2018/11/08,賣出,20.8,60,-0.297986,最大持有 60 期
興勤,2428.TW,128,2018/08/15,買進,85.4,2018/11/08,賣出,64.9,60,-0.208656,最大持有 60 期
漢平,2488.TW,72,2018/08/15,買進,33.3,2018/11/08,賣出,32.4,60,0.025244,最大持有 60 期
彰銀,2801.TW,104,2018/08/15,買進,18.15,2018/11/08,賣出,17.95,60,0.048566,最大持有 60 期
聯邦銀,2838.TW,66,2018/08/15,買進,10.05,2018/11/08,賣出,9.99,60,-0.01194,最大持有 60 期
遠東銀,2845.TW,33,2018/08/15,買進,10.5,2018/11/08,賣出,10.2,60,0.035229,最大持有 60 期
永豐金,2890.TW,16,2018/08/15,買進,10.8,2018/11/08,賣出,10.7,60,-0.015222,最大持有 60 期
統一超,2912.TW,42,2018/08/15,買進,317.5,2018/11/08,賣出,324.5,60,0.015905,最大持有 60 期
信邦,3023.TW,136,2018/08/15,買進,85.9,2018/11/08,賣出,85.9,60,-0.005998,最大持有 60 期
健鼎,3044.TW,74,2018/08/15,買進,93.4,2018/11/08,賣出,79.7,60,-0.151855,最大持有 60 期
欣銓,3264.TW,74,2018/08/15,買進,39.9,2018/11/08,賣出,28.05,60,-0.269698,最大持有 60 期
加百裕,3323.TW,2,2018/08/15,買進,38.9,2018/11/08,賣出,31.6,60,-0.192518,最大持有 60 期
科嘉-KY,5215.TW,2,2018/08/15,買進,28,2018/11/08,賣出,26,60,-0.077052,最大持有 60 期
聰泰,5474.TW,13,2018/08/15,買進,68,2018/11/08,賣出,70,60,0.023387,最大持有 60 期
泰詠,6266.TW,92,2018/08/15,買進,17.65,2018/11/08,賣出,18.1,60,0.019263,最大持有 60 期
矽創,8016.TW,85,2018/08/15,買進,94.5,2018/11/08,賣出,92.8,60,-0.023848,最大持有 60 期
宏全,9939.TW,14,2018/08/15,買進,53.5,2018/11/08,賣出,48.75,60,-0.09428,最大持有 60 期
新纖,1409.TW,2,2018/08/16,買進,14.05,2018/11/09,賣出,10.9,60,-0.20067,最大持有 60 期
國際中橡,2104.TW,103,2018/08/16,買進,48.15,2018/11/09,賣出,36.4,60,-0.141719,最大持有 60 期
南帝,2108.TW,57,2018/08/16,買進,31.9,2018/11/09,賣出,29,60,-0.096381,最大持有 60 期
錩新,2415.TW,37,2018/08/16,買進,28.6,2018/11/09,賣出,21,60,-0.270122,最大持有 60 期
興勤,2428.TW,129,2018/08/16,買進,83.1,2018/11/09,賣出,64.6,60,-0.190433,最大持有 60 期
漢平,2488.TW,73,2018/08/16,買進,33.7,2018/11/09,賣出,32,60,0.000593,最大持有 60 期
台驊控股,2636.TW,17,2018/08/16,買進,24.05,2018/11/09,賣出,25.1,60,0.037393,最大持有 60 期
彰銀,2801.TW,105,2018/08/16,買進,17.95,2018/11/09,賣出,17.85,60,0.054387,最大持有 60 期
聯邦銀,2838.TW,67,2018/08/16,買進,10,2018/11/09,賣出,9.93,60,-0.012934,最大持有 60 期
遠東銀,2845.TW,34,2018/08/16,買進,10.4,2018/11/09,賣出,10.1,60,0.034951,最大持有 60 期
永豐金,2890.TW,17,2018/08/16,買進,10.7,2018/11/09,賣出,10.7,60,-0.006005,最大持有 60 期
統一超,2912.TW,43,2018/08/16,買進,318,2018/11/09,賣出,317.5,60,-0.007545,最大持有 60 期
信邦,3023.TW,137,2018/08/16,買進,85,2018/11/09,賣出,85.6,60,0.001064,最大持有 60 期
健鼎,3044.TW,75,2018/08/16,買進,90.7,2018/11/09,賣出,80.5,60,-0.117738,最大持有 60 期
欣銓,3264.TW,75,2018/08/16,買進,37.95,2018/11/09,賣出,28.2,60,-0.227934,最大持有 60 期
加百裕,3323.TW,3,2018/08/16,買進,38.55,2018/11/09,賣出,30.4,60,-0.216008,最大持有 60 期
科嘉-KY,5215.TW,3,2018/08/16,買進,26.85,2018/11/09,賣出,26.35,60,-0.024485,最大持有 60 期
聰泰,5474.TW,14,2018/08/16,買進,71,2018/11/09,賣出,73.7,60,0.031774,最大持有 60 期
泰詠,6266.TW,93,2018/08/16,買進,16.8,2018/11/09,賣出,19.3,60,0.141927,最大持有 60 期
矽創,8016.TW,86,2018/08/16,買進,94,2018/11/09,賣出,92.2,60,-0.025,最大持有 60 期
宏全,9939.TW,15,2018/08/16,買進,52.8,2018/11/09,賣出,48.3,60,-0.090692,最大持有 60 期
新纖,1409.TW,3,2018/08/17,買進,13.75,2018/11/12,賣出,10.7,60,-0.198247,最大持有 60 期
國際中橡,2104.TW,104,2018/08/17,買進,48.1,2018/11/12,賣出,36.45,60,-0.139644,最大持有 60 期
南帝,2108.TW,58,2018/08/17,買進,32.1,2018/11/12,賣出,29.25,60,-0.094266,最大持有 60 期
錩新,2415.TW,38,2018/08/17,買進,29.3,2018/11/12,賣出,20.8,60,-0.29443,最大持有 60 期
興勤,2428.TW,130,2018/08/17,買進,86,2018/11/12,賣出,64,60,-0.225061,最大持有 60 期
漢平,2488.TW,74,2018/08/17,買進,34.9,2018/11/12,賣出,30.9,60,-0.067093,最大持有 60 期
台驊控股,2636.TW,18,2018/08/17,買進,24.1,2018/11/12,賣出,24.7,60,0.01875,最大持有 60 期
彰銀,2801.TW,106,2018/08/17,買進,18.05,2018/11/12,賣出,17.8,60,0.045591,最大持有 60 期
聯邦銀,2838.TW,68,2018/08/17,買進,10.05,2018/11/12,賣出,9.92,60,-0.018849,最大持有 60 期
遠東銀,2845.TW,35,2018/08/17,買進,10.5,2018/11/12,賣出,10.1,60,0.025095,最大持有 60 期
華南金,2880.TW,37,2018/08/17,買進,17.5,2018/11/12,賣出,17.7,60,0.005378,最大持有 60 期
永豐金,2890.TW,18,2018/08/17,買進,10.7,2018/11/12,賣出,10.6,60,-0.01524,最大持有 60 期
統一超,2912.TW,44,2018/08/17,買進,319,2018/11/12,賣出,316.5,60,-0.013795,最大持有 60 期
信邦,3023.TW,138,2018/08/17,買進,86.7,2018/11/12,賣出,85.2,60,-0.023209,最大持有 60 期
健鼎,3044.TW,76,2018/08/17,買進,92.9,2018/11/12,賣出,78.7,60,-0.157995,最大持有 60 期
欣銓,3264.TW,76,2018/08/17,買進,38.75,2018/11/12,賣出,28.95,60,-0.223886,最大持有 60 期
加百裕,3323.TW,4,2018/08/17,買進,41.6,2018/11/12,賣出,29.6,60,-0.292735,最大持有 60 期
智易,3596.TW,81,2018/08/17,買進,64.1,2018/11/12,賣出,57,60,-0.116191,最大持有 60 期
科嘉-KY,5215.TW,4,2018/08/17,買進,27.3,2018/11/12,賣出,26.45,60,-0.036961,最大持有 60 期
聰泰,5474.TW,15,2018/08/17,買進,71.3,2018/11/12,賣出,71.5,60,-0.003003,最大持有 60 期
泰詠,6266.TW,94,2018/08/17,買進,16.9,2018/11/12,賣出,20.8,60,0.223374,最大持有 60 期
矽創,8016.TW,87,2018/08/17,買進,95,2018/11/12,賣出,92.2,60,-0.035325,最大持有 60 期
博大,8109.TW,40,2018/08/17,買進,73.2,2018/11/12,賣出,74.2,60,0.007563,最大持有 60 期
志超,8213.TW,21,2018/08/17,買進,28.1,2018/11/12,賣出,24.8,60,-0.122684,最大持有 60 期
宏全,9939.TW,16,2018/08/17,買進,53.1,2018/11/12,賣出,48.1,60,-0.099594,最大持有 60 期
新纖,1409.TW,4,2018/08/20,買進,13.3,2018/11/13,賣出,10.7,60,-0.171016,最大持有 60 期
國際中橡,2104.TW,105,2018/08/20,買進,48.05,2018/11/13,賣出,36.5,60,-0.137573,最大持有 60 期
南帝,2108.TW,59,2018/08/20,買進,32,2018/11/13,賣出,29.25,60,-0.091397,最大持有 60 期
錩新,2415.TW,39,2018/08/20,買進,28.05,2018/11/13,賣出,20.2,60,-0.284176,最大持有 60 期
興勤,2428.TW,131,2018/08/20,買進,86.5,2018/11/13,賣出,66.6,60,-0.198182,最大持有 60 期
漢平,2488.TW,75,2018/08/20,買進,35,2018/11/13,賣出,31.5,60,-0.051695,最大持有 60 期
台驊控股,2636.TW,19,2018/08/20,買進,24.3,2018/11/13,賣出,24.5,60,0.002146,最大持有 60 期
彰銀,2801.TW,107,2018/08/20,買進,18.05,2018/11/13,賣出,17.75,60,0.042663,最大持有 60 期
聯邦銀,2838.TW,69,2018/08/20,買進,10.05,2018/11/13,賣出,9.92,60,-0.018834,最大持有 60 期
遠東銀,2845.TW,36,2018/08/20,買進,10.45,2018/11/13,賣出,10.1,60,0.030029,最大持有 60 期
華南金,2880.TW,38,2018/08/20,買進,17.65,2018/11/13,賣出,17.6,60,-0.00879,最大持有 60 期
永豐金,2890.TW,19,2018/08/20,買進,10.9,2018/11/13,賣出,10.65,60,-0.02875,最大持有 60 期
統一超,2912.TW,45,2018/08/20,買進,315.5,2018/11/13,賣出,316,60,-0.004489,最大持有 60 期
信邦,3023.TW,139,2018/08/20,買進,86.1,2018/11/13,賣出,85,60,-0.01869,最大持有 60 期
健鼎,3044.TW,77,2018/08/20,買進,90.8,2018/11/13,賣出,79.6,60,-0.128617,最大持有 60 期
好德,3114.TW,25,2018/08/20,買進,38,2018/11/13,賣出,30.25,60,-0.208787,最大持有 60 期
欣銓,3264.TW,77,2018/08/20,買進,37.5,2018/11/13,賣出,29.4,60,-0.185475,最大持有 60 期
岱稜,3303.TW,1,2018/08/20,買進,18.55,2018/11/13,賣出,19.4,60,0.039557,最大持有 60 期
加百裕,3323.TW,5,2018/08/20,買進,42.1,2018/11/13,賣出,30.3,60,-0.284599,最大持有 60 期
科嘉-KY,5215.TW,5,2018/08/20,買進,26.7,2018/11/13,賣出,27.6,60,0.027549,最大持有 60 期
聰泰,5474.TW,16,2018/08/20,買進,79.4,2018/11/13,賣出,70.3,60,-0.120127,最大持有 60 期
泰詠,6266.TW,95,2018/08/20,買進,16.95,2018/11/13,賣出,21.3,60,0.249075,最大持有 60 期
矽創,8016.TW,88,2018/08/20,買進,96,2018/11/13,賣出,91,60,-0.057807,最大持有 60 期
志超,8213.TW,22,2018/08/20,買進,28.75,2018/11/13,賣出,24.7,60,-0.146053,最大持有 60 期
宏全,9939.TW,17,2018/08/20,買進,53,2018/11/13,賣出,48,60,-0.09976,最大持有 60 期
新纖,1409.TW,5,2018/08/21,買進,13.3,2018/11/14,賣出,11.2,60,-0.132221,最大持有 60 期
國際中橡,2104.TW,106,2018/08/21,買進,47.4,2018/11/14,賣出,36.45,60,-0.126925,最大持有 60 期
南帝,2108.TW,60,2018/08/21,買進,32.2,2018/11/14,賣出,29.25,60,-0.097078,最大持有 60 期
錩新,2415.TW,40,2018/08/21,買進,28,2018/11/14,賣出,21.35,60,-0.241974,最大持有 60 期
興勤,2428.TW,132,2018/08/21,買進,88.4,2018/11/14,賣出,71.5,60,-0.157764,最大持有 60 期
漢平,2488.TW,76,2018/08/21,買進,35.2,2018/11/14,賣出,31.25,60,-0.064459,最大持有 60 期
台驊控股,2636.TW,20,2018/08/21,買進,24.1,2018/11/14,賣出,24.5,60,0.010513,最大持有 60 期
彰銀,2801.TW,108,2018/08/21,買進,18.15,2018/11/14,賣出,17.85,60,0.042802,最大持有 60 期
聯邦銀,2838.TW,70,2018/08/21,買進,10.1,2018/11/14,賣出,9.97,60,-0.018756,最大持有 60 期
遠東銀,2845.TW,37,2018/08/21,買進,10.55,2018/11/14,賣出,10.15,60,0.02533,最大持有 60 期
永豐金,2890.TW,20,2018/08/21,買進,11,2018/11/14,賣出,10.7,60,-0.033087,最大持有 60 期
統一超,2912.TW,46,2018/08/21,買進,311.5,2018/11/14,賣出,317,60,0.011617,最大持有 60 期
信邦,3023.TW,140,2018/08/21,買進,86.1,2018/11/14,賣出,84.2,60,-0.027916,最大持有 60 期
健鼎,3044.TW,78,2018/08/21,買進,90.3,2018/11/14,賣出,79.5,60,-0.124853,最大持有 60 期
好德,3114.TW,26,2018/08/21,買進,36.9,2018/11/14,賣出,29.55,60,-0.203934,最大持有 60 期
欣銓,3264.TW,78,2018/08/21,買進,37.4,2018/11/14,賣出,29.8,60,-0.17213,最大持有 60 期
加百裕,3323.TW,6,2018/08/21,買進,42.2,2018/11/14,賣出,29.9,60,-0.295648,最大持有 60 期
聰泰,5474.TW,17,2018/08/21,買進,73.5,2018/11/14,賣出,70,60,-0.053283,最大持有 60 期
泰詠,6266.TW,96,2018/08/21,買進,16.9,2018/11/14,賣出,21.15,60,0.244025,最大持有 60 期
矽創,8016.TW,89,2018/08/21,買進,94.6,2018/11/14,賣出,92.3,60,-0.030089,最大持有 60 期
志超,8213.TW,23,2018/08/21,買進,28.35,2018/11/14,賣出,27.15,60,-0.04805,最大持有 60 期
宏全,9939.TW,18,2018/08/21,買進,53.1,2018/11/14,賣出,47.9,60,-0.103318,最大持有 60 期
國喬,1312.TW,95,2018/08/22,買進,31.35,2018/11/15,賣出,22.6,60,-0.28345,最大持有 60 期
新纖,1409.TW,6,2018/08/22,買進,13.65,2018/11/15,賣出,11.35,60,-0.143272,最大持有 60 期
國際中橡,2104.TW,107,2018/08/22,買進,47.6,2018/11/15,賣出,38.9,60,-0.072159,最大持有 60 期
南帝,2108.TW,61,2018/08/22,買進,32,2018/11/15,賣出,29.1,60,-0.096065,最大持有 60 期
錩新,2415.TW,41,2018/08/22,買進,29.15,2018/11/15,賣出,20.85,60,-0.289091,最大持有 60 期
漢平,2488.TW,77,2018/08/22,買進,37,2018/11/15,賣出,31,60,-0.117116,最大持有 60 期
台驊控股,2636.TW,21,2018/08/22,買進,24.2,2018/11/15,賣出,24.45,60,0.004265,最大持有 60 期
彰銀,2801.TW,109,2018/08/22,買進,18.5,2018/11/15,賣出,17.95,60,0.028763,最大持有 60 期
聯邦銀,2838.TW,71,2018/08/22,買進,10.2,2018/11/15,賣出,9.95,60,-0.03034,最大持有 60 期
遠東銀,2845.TW,38,2018/08/22,買進,10.75,2018/11/15,賣出,10.25,60,0.016153,最大持有 60 期
永豐金,2890.TW,21,2018/08/22,買進,11.05,2018/11/15,賣出,10.65,60,-0.041986,最大持有 60 期
統一超,2912.TW,47,2018/08/22,買進,322.5,2018/11/15,賣出,321,60,-0.01061,最大持有 60 期
信邦,3023.TW,141,2018/08/22,買進,86.8,2018/11/15,賣出,84.5,60,-0.03234,最大持有 60 期
健鼎,3044.TW,79,2018/08/22,買進,91.8,2018/11/15,賣出,81.9,60,-0.113126,最大持有 60 期
好德,3114.TW,27,2018/08/22,買進,37.95,2018/11/15,賣出,29.3,60,-0.232655,最大持有 60 期
欣銓,3264.TW,79,2018/08/22,買進,36.5,2018/11/15,賣出,29.9,60,-0.185785,最大持有 60 期
科嘉-KY,5215.TW,6,2018/08/22,買進,26.85,2018/11/15,賣出,27.5,60,0.018084,最大持有 60 期
聰泰,5474.TW,18,2018/08/22,買進,75.6,2018/11/15,賣出,71.8,60,-0.055778,最大持有 60 期
泰詠,6266.TW,97,2018/08/22,買進,17,2018/11/15,賣出,21.35,60,0.24838,最大持有 60 期
矽創,8016.TW,90,2018/08/22,買進,97.2,2018/11/15,賣出,93.6,60,-0.042873,最大持有 60 期
志超,8213.TW,24,2018/08/22,買進,28.5,2018/11/15,賣出,27.5,60,-0.040853,最大持有 60 期
宏全,9939.TW,19,2018/08/22,買進,53.4,2018/11/15,賣出,47.95,60,-0.107455,最大持有 60 期
國喬,1312.TW,96,2018/08/23,買進,30.85,2018/11/16,賣出,22.6,60,-0.271819,最大持有 60 期
新纖,1409.TW,7,2018/08/23,買進,13.4,2018/11/16,賣出,11.6,60,-0.107908,最大持有 60 期
國際中橡,2104.TW,108,2018/08/23,買進,47.75,2018/11/16,賣出,38.5,60,-0.084596,最大持有 60 期
南帝,2108.TW,62,2018/08/23,買進,32.1,2018/11/16,賣出,29,60,-0.101912,最大持有 60 期
錩新,2415.TW,42,2018/08/23,買進,28.2,2018/11/16,賣出,20.7,60,-0.270306,最大持有 60 期
興勤,2428.TW,133,2018/08/23,買進,84.5,2018/11/16,賣出,74.9,60,-0.118984,最大持有 60 期
漢平,2488.TW,78,2018/08/23,買進,37.95,2018/11/16,賣出,30.95,60,-0.140715,最大持有 60 期
台驊控股,2636.TW,22,2018/08/23,買進,24.2,2018/11/16,賣出,24.65,60,0.012499,最大持有 60 期
彰銀,2801.TW,110,2018/08/23,買進,18.6,2018/11/16,賣出,17.95,60,0.023215,最大持有 60 期
